i,j,k,conf,est
0,2,5,marginal_loss_price_da,0.48916298151016235
0,2,5,total_lmp_da,0.6674033403396606
0,2,5,da_as_total_mw_primary_reserve,0.16773855686187744
0,2,5,da_as_total_mw_synchronized_reserve,0.16046327352523804
0,2,5,da_as_total_mw_thirty_minutes_reserve,0.3748675584793091
0,2,6,net_actual_interchange_mw,0.18175262212753296
0,2,6,gross_actual_interchange_mw,0.1413133144378662
0,2,6,total_gen,0.7945846319198608
0,2,6,metered_load_mw,0.7847161293029785
0,2,6,total_losses,0.5117931365966797
0,2,6,congestion_price_da,0.08447617292404175
0,2,6,congestion_price_rt,0.040576398372650146
0,2,6,marginal_loss_price_da,0.28974801301956177
0,2,6,total_lmp_da,0.424558162689209
0,2,6,da_as_total_mw_primary_reserve,0.16644251346588135
0,2,6,da_as_total_mw_synchronized_reserve,0.15913152694702148
0,2,6,da_as_total_mw_thirty_minutes_reserve,0.2983046770095825
0,2,7,net_actual_interchange_mw,0.15334153175354004
0,2,7,gross_actual_interchange_mw,0.23427921533584595
0,2,7,total_gen,0.8564532399177551
0,2,7,metered_load_mw,0.8438842296600342
0,2,7,total_losses,0.523120641708374
0,2,7,congestion_price_da,0.1313299536705017
0,2,7,congestion_price_rt,0.051812827587127686
0,2,7,marginal_loss_price_da,0.2719973921775818
0,2,7,total_lmp_da,0.4069337844848633
0,2,7,da_as_total_mw_primary_reserve,0.14980554580688477
0,2,7,da_as_total_mw_synchronized_reserve,0.16090184450149536
0,2,7,da_as_total_mw_thirty_minutes_reserve,0.24055999517440796
0,2,8,net_actual_interchange_mw,0.1746317744255066
0,2,8,gross_actual_interchange_mw,0.16353952884674072
0,2,8,total_gen,0.8052452802658081
0,2,8,metered_load_mw,0.7987223863601685
0,2,8,total_losses,0.4984397292137146
0,2,8,congestion_price_da,0.11212819814682007
0,2,8,congestion_price_rt,0.06309884786605835
0,2,8,marginal_loss_price_da,0.3122551441192627
0,2,8,total_lmp_da,0.4413878321647644
0,2,8,da_as_total_mw_primary_reserve,0.1540282964706421
0,2,8,da_as_total_mw_synchronized_reserve,0.16398245096206665
0,2,8,da_as_total_mw_thirty_minutes_reserve,0.22562777996063232
0,2,9,net_actual_interchange_mw,0.14392131567001343
0,2,9,gross_actual_interchange_mw,0.1502242088317871
0,2,9,total_gen,0.8275865912437439
0,2,9,metered_load_mw,0.8139485120773315
0,2,9,total_losses,0.6407243013381958
0,2,9,congestion_price_da,0.1168939471244812
0,2,9,congestion_price_rt,0.04745793342590332
0,2,9,marginal_loss_price_da,0.3139120936393738
0,2,9,total_lmp_da,0.41452664136886597
0,2,9,da_as_total_mw_primary_reserve,0.1526259183883667
0,2,9,da_as_total_mw_synchronized_reserve,0.1564590334892273
0,2,9,da_as_total_mw_thirty_minutes_reserve,0.2569555640220642
0,2,10,net_actual_interchange_mw,0.19538265466690063
0,2,10,gross_actual_interchange_mw,0.14000898599624634
0,2,10,total_gen,0.7907593846321106
0,2,10,metered_load_mw,0.7783883213996887
0,2,10,total_losses,0.4673442244529724
0,2,10,congestion_price_da,0.11350047588348389
0,2,10,congestion_price_rt,0.046131253242492676
0,2,10,marginal_loss_price_da,0.26445209980010986
0,2,10,total_lmp_da,0.3860628604888916
0,2,10,da_as_total_mw_primary_reserve,0.18025493621826172
0,2,10,da_as_total_mw_synchronized_reserve,0.18382805585861206
0,2,10,da_as_total_mw_thirty_minutes_reserve,0.2475883960723877
0,2,11,net_actual_interchange_mw,0.16975337266921997
0,2,11,gross_actual_interchange_mw,0.18024152517318726
0,2,11,total_gen,0.8537538051605225
0,2,11,metered_load_mw,0.8365126252174377
0,2,11,total_losses,0.549971878528595
0,2,11,congestion_price_da,0.11876964569091797
0,2,11,congestion_price_rt,0.044727981090545654
0,2,11,marginal_loss_price_da,0.28557467460632324
0,2,11,total_lmp_da,0.40365707874298096
0,2,11,da_as_total_mw_primary_reserve,0.20703959465026855
0,2,11,da_as_total_mw_synchronized_reserve,0.18409258127212524
0,2,11,da_as_total_mw_thirty_minutes_reserve,0.280614972114563
0,2,12,net_actual_interchange_mw,0.13477325439453125
0,2,12,gross_actual_interchange_mw,0.1399281620979309
0,2,12,total_gen,0.8146898150444031
0,2,12,metered_load_mw,0.8066156506538391
0,2,12,total_losses,0.4887518882751465
0,2,12,congestion_price_da,0.11992758512496948
0,2,12,congestion_price_rt,0.05071347951889038
0,2,12,marginal_loss_price_da,0.29399359226226807
0,2,12,total_lmp_da,0.4216970205307007
0,2,12,da_as_total_mw_primary_reserve,0.15110909938812256
0,2,12,da_as_total_mw_synchronized_reserve,0.1441097855567932
0,2,12,da_as_total_mw_thirty_minutes_reserve,0.18848520517349243
0,2,13,net_actual_interchange_mw,0.27902722358703613
0,2,13,gross_actual_interchange_mw,0.16072362661361694
0,2,13,total_gen,0.8279424905776978
0,2,13,metered_load_mw,0.8234901428222656
0,2,13,total_losses,0.5116444826126099
0,2,13,congestion_price_da,0.13353466987609863
0,2,13,congestion_price_rt,0.11468315124511719
0,2,13,marginal_loss_price_da,0.3156995177268982
0,2,13,total_lmp_da,0.46710532903671265
0,2,13,da_as_total_mw_primary_reserve,0.21782511472702026
0,2,13,da_as_total_mw_synchronized_reserve,0.1767396330833435
0,2,13,da_as_total_mw_thirty_minutes_reserve,0.40229034423828125
0,2,14,net_actual_interchange_mw,0.12476581335067749
0,2,14,gross_actual_interchange_mw,0.13850009441375732
0,2,14,total_gen,0.8887758255004883
0,2,14,metered_load_mw,0.8844839930534363
0,2,14,total_losses,0.48172324895858765
0,2,14,congestion_price_da,0.10731536149978638
0,2,14,congestion_price_rt,0.06299614906311035
0,2,14,marginal_loss_price_da,0.30026811361312866
0,2,14,total_lmp_da,0.457976758480072
0,2,14,da_as_total_mw_primary_reserve,0.14440804719924927
0,2,14,da_as_total_mw_synchronized_reserve,0.15426796674728394
0,2,14,da_as_total_mw_thirty_minutes_reserve,0.34059107303619385
0,2,15,net_actual_interchange_mw,0.1965048909187317
0,2,15,gross_actual_interchange_mw,0.13524514436721802
0,2,15,total_gen,0.8335577249526978
0,2,15,metered_load_mw,0.8324859142303467
0,2,15,total_losses,0.4845120310783386
0,2,15,congestion_price_da,0.013892531394958496
0,2,15,congestion_price_rt,0.09105932712554932
0,2,15,marginal_loss_price_da,0.4551854133605957
0,2,15,total_lmp_da,0.6327220797538757
0,2,15,da_as_total_mw_primary_reserve,0.17269068956375122
0,2,15,da_as_total_mw_synchronized_reserve,0.16307103633880615
0,2,15,da_as_total_mw_thirty_minutes_reserve,0.37689870595932007
0,2,16,net_actual_interchange_mw,0.0995185375213623
0,2,16,gross_actual_interchange_mw,0.1307784914970398
0,2,16,total_gen,0.8474748730659485
0,2,16,metered_load_mw,0.8383214473724365
0,2,16,total_losses,0.4624377489089966
0,2,16,congestion_price_da,0.10749101638793945
0,2,16,congestion_price_rt,0.03820371627807617
0,2,16,marginal_loss_price_da,0.3030793070793152
0,2,16,total_lmp_da,0.42610645294189453
0,2,16,da_as_total_mw_primary_reserve,0.14711034297943115
0,2,16,da_as_total_mw_synchronized_reserve,0.1689123511314392
0,2,16,da_as_total_mw_thirty_minutes_reserve,0.21533149480819702
0,2,17,net_actual_interchange_mw,0.1467854380607605
0,2,17,gross_actual_interchange_mw,0.2364993691444397
0,2,17,total_gen,0.8462393879890442
0,2,17,metered_load_mw,0.8359525203704834
0,2,17,total_losses,0.5314607620239258
0,2,17,congestion_price_da,0.13265204429626465
0,2,17,congestion_price_rt,0.0468408465385437
0,2,17,marginal_loss_price_da,0.2888351082801819
0,2,17,total_lmp_da,0.41799092292785645
0,2,17,da_as_total_mw_primary_reserve,0.14596331119537354
0,2,17,da_as_total_mw_synchronized_reserve,0.15293550491333008
0,2,17,da_as_total_mw_thirty_minutes_reserve,0.2310503125190735
0,2,18,net_actual_interchange_mw,0.15060174465179443
0,2,18,gross_actual_interchange_mw,0.15351897478103638
0,2,18,total_gen,0.831432044506073
0,2,18,metered_load_mw,0.8189424276351929
0,2,18,total_losses,0.6285537481307983
0,2,18,congestion_price_da,0.11655670404434204
0,2,18,congestion_price_rt,0.04906904697418213
0,2,18,marginal_loss_price_da,0.30414342880249023
0,2,18,total_lmp_da,0.41235440969467163
0,2,18,da_as_total_mw_primary_reserve,0.16066694259643555
0,2,18,da_as_total_mw_synchronized_reserve,0.16351503133773804
0,2,18,da_as_total_mw_thirty_minutes_reserve,0.2632666826248169
0,2,19,net_actual_interchange_mw,0.11022180318832397
0,2,19,gross_actual_interchange_mw,0.15883558988571167
0,2,19,total_gen,0.9485243558883667
0,2,19,metered_load_mw,0.9546502232551575
0,2,19,total_losses,0.4930548667907715
0,2,19,congestion_price_da,0.14831584692001343
0,2,19,congestion_price_rt,0.0818556547164917
0,2,19,marginal_loss_price_da,0.38157808780670166
0,2,19,total_lmp_da,0.5358413457870483
0,2,19,da_as_total_mw_primary_reserve,0.18962115049362183
0,2,19,da_as_total_mw_synchronized_reserve,0.15069729089736938
0,2,19,da_as_total_mw_thirty_minutes_reserve,0.3164687156677246
0,2,20,net_actual_interchange_mw,0.13084203004837036
0,2,20,gross_actual_interchange_mw,0.1566426157951355
0,2,20,total_gen,0.9409087300300598
0,2,20,metered_load_mw,0.9441673755645752
0,2,20,total_losses,0.5075161457061768
0,2,20,congestion_price_da,0.1500798463821411
0,2,20,congestion_price_rt,0.07138961553573608
0,2,20,marginal_loss_price_da,0.3799137473106384
0,2,20,total_lmp_da,0.5314382314682007
0,2,20,da_as_total_mw_primary_reserve,0.1891126036643982
0,2,20,da_as_total_mw_synchronized_reserve,0.14839279651641846
0,2,20,da_as_total_mw_thirty_minutes_reserve,0.31263625621795654
0,2,21,net_actual_interchange_mw,0.1922970414161682
0,2,21,gross_actual_interchange_mw,0.13557952642440796
0,2,21,total_gen,0.8119372725486755
0,2,21,metered_load_mw,0.8040458559989929
0,2,21,total_losses,0.48216885328292847
0,2,21,congestion_price_da,0.1438060998916626
0,2,21,congestion_price_rt,0.15200215578079224
0,2,21,marginal_loss_price_da,0.41251373291015625
0,2,21,total_lmp_da,0.5388138890266418
0,2,21,da_as_total_mw_primary_reserve,0.16088730096817017
0,2,21,da_as_total_mw_synchronized_reserve,0.15124285221099854
0,2,21,da_as_total_mw_thirty_minutes_reserve,0.26222532987594604
0,2,22,net_actual_interchange_mw,0.1617976427078247
0,2,22,gross_actual_interchange_mw,0.12477535009384155
0,2,22,total_gen,0.8140441179275513
0,2,22,metered_load_mw,0.8030691742897034
0,2,22,total_losses,0.4855051636695862
0,2,22,congestion_price_da,0.11524826288223267
0,2,22,congestion_price_rt,0.04734086990356445
0,2,22,marginal_loss_price_da,0.2990914583206177
0,2,22,total_lmp_da,0.42093783617019653
0,2,22,da_as_total_mw_primary_reserve,0.16573607921600342
0,2,22,da_as_total_mw_synchronized_reserve,0.16719096899032593
0,2,22,da_as_total_mw_thirty_minutes_reserve,0.2670173645019531
0,2,23,net_actual_interchange_mw,0.14936280250549316
0,2,23,gross_actual_interchange_mw,0.13512277603149414
0,2,23,total_gen,0.8129445910453796
0,2,23,metered_load_mw,0.8044130206108093
0,2,23,total_losses,0.4884316325187683
0,2,23,congestion_price_da,0.10560190677642822
0,2,23,congestion_price_rt,0.05243325233459473
0,2,23,marginal_loss_price_da,0.29790550470352173
0,2,23,total_lmp_da,0.41886764764785767
0,2,23,da_as_total_mw_primary_reserve,0.15431088209152222
0,2,23,da_as_total_mw_synchronized_reserve,0.14549201726913452
0,2,23,da_as_total_mw_thirty_minutes_reserve,0.21124255657196045
0,2,24,net_actual_interchange_mw,0.23447078466415405
0,2,24,gross_actual_interchange_mw,0.2399858832359314
0,2,24,total_gen,0.8084885478019714
0,2,24,metered_load_mw,0.7915288805961609
0,2,24,total_losses,0.5064049363136292
0,2,24,congestion_price_da,0.09245717525482178
0,2,24,congestion_price_rt,0.03828847408294678
0,2,24,marginal_loss_price_da,0.33918023109436035
0,2,24,total_lmp_da,0.4636813998222351
0,2,24,da_as_total_mw_primary_reserve,0.19241243600845337
0,2,24,da_as_total_mw_synchronized_reserve,0.16515958309173584
0,2,24,da_as_total_mw_thirty_minutes_reserve,0.24821627140045166
0,2,25,net_actual_interchange_mw,0.14676612615585327
0,2,25,gross_actual_interchange_mw,0.12337738275527954
0,2,25,total_gen,0.8127837181091309
0,2,25,metered_load_mw,0.8013393878936768
0,2,25,total_losses,0.49305278062820435
0,2,25,congestion_price_da,0.12282508611679077
0,2,25,congestion_price_rt,0.0336264967918396
0,2,25,marginal_loss_price_da,0.2918945550918579
0,2,25,total_lmp_da,0.4136176109313965
0,2,25,da_as_total_mw_primary_reserve,0.19409990310668945
0,2,25,da_as_total_mw_synchronized_reserve,0.1621069312095642
0,2,25,da_as_total_mw_thirty_minutes_reserve,0.24025613069534302
0,2,26,net_actual_interchange_mw,0.20953458547592163
0,2,26,gross_actual_interchange_mw,0.2093813419342041
0,2,26,total_gen,0.8192923069000244
0,2,26,metered_load_mw,0.8060649037361145
0,2,26,total_losses,0.5055592656135559
0,2,26,congestion_price_da,0.13296270370483398
0,2,26,congestion_price_rt,0.05323308706283569
0,2,26,marginal_loss_price_da,0.3360568881034851
0,2,26,total_lmp_da,0.4552961587905884
0,2,26,da_as_total_mw_primary_reserve,0.16844505071640015
0,2,26,da_as_total_mw_synchronized_reserve,0.17101234197616577
0,2,26,da_as_total_mw_thirty_minutes_reserve,0.22711390256881714
0,2,27,net_actual_interchange_mw,0.19954031705856323
0,2,27,gross_actual_interchange_mw,0.14557862281799316
0,2,27,total_gen,0.8105521202087402
0,2,27,metered_load_mw,0.8019949197769165
0,2,27,total_losses,0.48705965280532837
0,2,27,congestion_price_da,0.1504368782043457
0,2,27,congestion_price_rt,0.14955806732177734
0,2,27,marginal_loss_price_da,0.4071018695831299
0,2,27,total_lmp_da,0.5300742387771606
0,2,27,da_as_total_mw_primary_reserve,0.16320794820785522
0,2,27,da_as_total_mw_synchronized_reserve,0.15319329500198364
0,2,27,da_as_total_mw_thirty_minutes_reserve,0.26245224475860596
0,2,28,net_actual_interchange_mw,0.188343346118927
0,2,28,gross_actual_interchange_mw,0.1389399766921997
0,2,28,total_gen,0.8151081204414368
0,2,28,metered_load_mw,0.8072457909584045
0,2,28,total_losses,0.49002277851104736
0,2,28,congestion_price_da,0.11830979585647583
0,2,28,congestion_price_rt,0.048924028873443604
0,2,28,marginal_loss_price_da,0.29685038328170776
0,2,28,total_lmp_da,0.4240879416465759
0,2,28,da_as_total_mw_primary_reserve,0.18234193325042725
0,2,28,da_as_total_mw_synchronized_reserve,0.17760801315307617
0,2,28,da_as_total_mw_thirty_minutes_reserve,0.2779216170310974
0,2,29,net_actual_interchange_mw,0.20737552642822266
0,2,29,gross_actual_interchange_mw,0.1414964199066162
0,2,29,total_gen,0.8181845545768738
0,2,29,metered_load_mw,0.8106769323348999
0,2,29,total_losses,0.49303632974624634
0,2,29,congestion_price_da,0.12378734350204468
0,2,29,congestion_price_rt,0.08117061853408813
0,2,29,marginal_loss_price_da,0.468997061252594
0,2,29,total_lmp_da,0.7400442361831665
0,2,29,da_as_total_mw_primary_reserve,0.2070665955543518
0,2,29,da_as_total_mw_synchronized_reserve,0.17647111415863037
0,2,29,da_as_total_mw_thirty_minutes_reserve,0.37052083015441895
0,2,30,net_actual_interchange_mw,0.22914069890975952
0,2,30,gross_actual_interchange_mw,0.13011187314987183
0,2,30,total_gen,0.8297982811927795
0,2,30,metered_load_mw,0.8215253353118896
0,2,30,total_losses,0.49304115772247314
0,2,30,congestion_price_da,0.13794773817062378
0,2,30,congestion_price_rt,0.07069677114486694
0,2,30,marginal_loss_price_da,0.5107307434082031
0,2,30,total_lmp_da,0.7943638563156128
0,2,30,da_as_total_mw_primary_reserve,0.18227803707122803
0,2,30,da_as_total_mw_synchronized_reserve,0.16156500577926636
0,2,30,da_as_total_mw_thirty_minutes_reserve,0.3984057307243347
0,2,31,net_actual_interchange_mw,0.28086012601852417
0,2,31,gross_actual_interchange_mw,0.1273776888847351
0,2,31,total_gen,0.8309148550033569
0,2,31,metered_load_mw,0.8163699507713318
0,2,31,total_losses,0.48254042863845825
0,2,31,congestion_price_da,0.1398000717163086
0,2,31,congestion_price_rt,0.07919555902481079
0,2,31,marginal_loss_price_da,0.30385059118270874
0,2,31,total_lmp_da,0.4303789734840393
0,2,31,da_as_total_mw_primary_reserve,0.5324376821517944
0,2,31,da_as_total_mw_synchronized_reserve,0.579856276512146
0,2,31,da_as_total_mw_thirty_minutes_reserve,0.33195406198501587
0,2,32,net_actual_interchange_mw,0.28565871715545654
0,2,32,gross_actual_interchange_mw,0.13095396757125854
0,2,32,total_gen,0.8289822340011597
0,2,32,metered_load_mw,0.8145517706871033
0,2,32,total_losses,0.4805867671966553
0,2,32,congestion_price_da,0.13609284162521362
0,2,32,congestion_price_rt,0.07065242528915405
0,2,32,marginal_loss_price_da,0.2964881658554077
0,2,32,total_lmp_da,0.4261469841003418
0,2,32,da_as_total_mw_primary_reserve,0.5332604646682739
0,2,32,da_as_total_mw_synchronized_reserve,0.5804450511932373
0,2,32,da_as_total_mw_thirty_minutes_reserve,0.334602415561676
0,2,33,net_actual_interchange_mw,0.2983914613723755
0,2,33,gross_actual_interchange_mw,0.12464696168899536
0,2,33,total_gen,0.8347351551055908
0,2,33,metered_load_mw,0.8184804916381836
0,2,33,total_losses,0.48158395290374756
0,2,33,congestion_price_da,0.1410319209098816
0,2,33,congestion_price_rt,0.081540048122406
0,2,33,marginal_loss_price_da,0.302051305770874
0,2,33,total_lmp_da,0.4355384111404419
0,2,33,da_as_total_mw_primary_reserve,0.5296343564987183
0,2,33,da_as_total_mw_synchronized_reserve,0.5772196054458618
0,2,33,da_as_total_mw_thirty_minutes_reserve,0.3306567668914795
0,2,34,net_actual_interchange_mw,0.1481996774673462
0,2,34,gross_actual_interchange_mw,0.15757590532302856
0,2,34,total_gen,0.8157297968864441
0,2,34,metered_load_mw,0.8069038987159729
0,2,34,total_losses,0.49143415689468384
0,2,34,congestion_price_da,0.12317687273025513
0,2,34,congestion_price_rt,0.04717457294464111
0,2,34,marginal_loss_price_da,0.29016363620758057
0,2,34,total_lmp_da,0.4162059426307678
0,2,34,da_as_total_mw_primary_reserve,0.1496019959449768
0,2,34,da_as_total_mw_synchronized_reserve,0.1709580421447754
0,2,34,da_as_total_mw_thirty_minutes_reserve,0.232868492603302
0,2,35,net_actual_interchange_mw,0.13398170471191406
0,2,35,gross_actual_interchange_mw,0.1544126272201538
0,2,35,total_gen,0.8166437149047852
0,2,35,metered_load_mw,0.8073164224624634
0,2,35,total_losses,0.4910481572151184
0,2,35,congestion_price_da,0.11693918704986572
0,2,35,congestion_price_rt,0.04836773872375488
0,2,35,marginal_loss_price_da,0.29233407974243164
0,2,35,total_lmp_da,0.4124476909637451
0,2,35,da_as_total_mw_primary_reserve,0.1465776562690735
0,2,35,da_as_total_mw_synchronized_reserve,0.16234171390533447
0,2,35,da_as_total_mw_thirty_minutes_reserve,0.23259758949279785
0,2,36,net_actual_interchange_mw,0.1521051526069641
0,2,36,gross_actual_interchange_mw,0.15864527225494385
0,2,36,total_gen,0.817990779876709
0,2,36,metered_load_mw,0.8104989528656006
0,2,36,total_losses,0.49229294061660767
0,2,36,congestion_price_da,0.12437707185745239
0,2,36,congestion_price_rt,0.040302157402038574
0,2,36,marginal_loss_price_da,0.2993260622024536
0,2,36,total_lmp_da,0.42376530170440674
0,2,36,da_as_total_mw_primary_reserve,0.15192747116088867
0,2,36,da_as_total_mw_synchronized_reserve,0.17139095067977905
0,2,36,da_as_total_mw_thirty_minutes_reserve,0.24007660150527954
0,2,37,net_actual_interchange_mw,0.15684562921524048
0,2,37,gross_actual_interchange_mw,0.1365392804145813
0,2,37,total_gen,0.8224377036094666
0,2,37,metered_load_mw,0.8090881705284119
0,2,37,total_losses,0.5053011178970337
