数据集,目标,集合,真值V,不安全,相关性放行,单字段放行,预算放行,预算放行_估计,逐阶预算放行,直接估计放行
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+rt15_lmp_hourly_me+dam_as_requirement,0.8561694622039795,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_as_requirement+rtpd_eim_transfer_,0.2295190691947937,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__n+dam_as_requirement+rtpd_eim_transfer_,0.7908393144607544,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_lmp__lmp_usd_p+rtpd_eim_transfer_,0.8864114880561829,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_load__mw__n+rtpd_eim_transfer_,0.8184928894042969,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,rt15_lmp_hourly_me+dam_schedule__mw__+rtpd_eim_transfer_,0.7666271924972534,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+actual_renewable_g+rtpd_eim_transfer_,0.25124475359916687,False,True,True,False,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_renewable_fore+rtpd_eim_transfer_,0.8952000141143799,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_load__mw__b+dam_schedule__mw__,0.858216404914856,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+rt15_lmp_hourly_me+rtpd_eim_transfer_,0.1871773600578308,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_renewable_fore+dam_schedule__mw__,0.8840269446372986,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_schedule__mw__+dam_as_requirement,0.8176047205924988,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_renewable_fore+dam_schedule__mw__,0.885093629360199,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_load_forecast_+actual_renewable_g,0.8423603773117065,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+rtpd_eim_transfer_,0.21702736616134644,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__a+rt15_lmp_hourly_me+dam_as_requirement,0.761849045753479,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__a+rt15_lmp_hourly_me+rtpd_eim_transfer_,0.6999149322509766,False,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_load__mw__n+rt15_lmp_hourly_me,0.8685986995697021,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__p+dam_renewable_fore+rtpd_eim_transfer_,0.6273627877235413,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_renewable_g+rt15_lmp_hourly_me,0.7350152730941772,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__p+actual_load__mw__b+dam_as_requirement,0.6205822229385376,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_lmp__energy_us+rt15_lmp_hourly_me,0.7502463459968567,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_lmp__energy_us+dam_lmp__lmp_usd_p+rt15_lmp_hourly_me,0.29821592569351196,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+rtpd_eim_transfer_,0.10659167915582657,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_lmp__energy_us+dam_lmp__lmp_usd_p+dam_as_requirement,0.8626402616500854,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__p+dam_lmp__lmp_usd_p+dam_as_requirement,0.6310797929763794,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_lmp__lmp_usd_p+dam_schedule__mw__+rtpd_eim_transfer_,0.7721115946769714,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_renewable_g+dam_schedule__mw__,0.7633981704711914,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_lmp__lmp_usd_p+dam_as_requirement+rtpd_eim_transfer_,0.27855944633483887,False,True,True,False,True,True,True
caiso,actual_load__mw__ca_iso_tac,rtpd_eim_transfer_+rtpd_eim_transfer_+rtpd_eim_transfer_,0.12935492396354675,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__a+dam_lmp__lmp_usd_p+dam_as_requirement,0.8509211540222168,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_renewable_g+dam_as_requirement,0.7391496300697327,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_schedule__mw__+dam_as_requirement,0.8577893972396851,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_lmp__lmp_usd_p+rt15_lmp_hourly_me,0.7929936647415161,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+actual_renewable_g+dam_as_requirement,0.5742194652557373,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_lmp__lmp_usd_p+rtpd_eim_transfer_,0.4544958472251892,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_renewable_fore+dam_lmp__energy_us,0.3451250195503235,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,rt15_lmp_hourly_me+actual_load__mw__b+dam_schedule__mw__,0.48157376050949097,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+actual_load__mw__b+rtpd_eim_transfer_,0.4382762312889099,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+rtpd_eim_transfer_+rtpd_eim_transfer_,0.2646278142929077,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_renewable_fore+rt15_lmp_hourly_me,0.5778812170028687,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_lmp__lmp_usd_p+actual_load__mw__b+dam_as_requirement,0.41214972734451294,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_renewable_fore+rtpd_eim_transfer_,0.8345965147018433,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+actual_renewable_g+dam_lmp__lmp_usd_p,0.589775025844574,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+rtpd_eim_transfer_,0.1163070797920227,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_lmp__lmp_usd_p+rt15_lmp_hourly_me,0.5247329473495483,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+rt15_lmp_hourly_me+rt15_lmp_hourly_me,0.26370519399642944,False,True,True,False,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_lmp__lmp_usd_p+dam_as_requirement,0.784597635269165,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_as_requirement+dam_as_requirement+rtpd_eim_transfer_,0.3358115255832672,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__b+dam_schedule__mw__+dam_schedule__mw__,0.8501434326171875,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_load__mw__a+actual_renewable_g,0.8003130555152893,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_load__mw__n+rt15_lmp_hourly_me,0.8527365326881409,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_lmp__lmp_usd_p+rt15_lmp_hourly_me,0.6357910633087158,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_load_forecast_+actual_renewable_g,0.8691574335098267,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_renewable_fore+rtpd_eim_transfer_,0.20248623192310333,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_lmp__lmp_usd_p+rt15_lmp_hourly_me,0.8738915920257568,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+rtpd_eim_transfer_,0.0905318334698677,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+rt15_lmp_hourly_me+dam_as_requirement,0.22206705808639526,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_as_requirement+rtpd_eim_transfer_,0.3998830020427704,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_renewable_g+rt15_lmp_hourly_me,0.8742531538009644,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+rtpd_eim_transfer_+rtpd_eim_transfer_,0.1116216778755188,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_lmp__lmp_usd_p+rtpd_eim_transfer_,0.6782698035240173,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+actual_renewable_g+dam_schedule__mw__,0.8199806213378906,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__a+actual_renewable_g+rtpd_eim_transfer_,0.6620410084724426,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+rtpd_eim_transfer_,0.36567044258117676,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__a+dam_renewable_fore+dam_as_requirement,0.7359029054641724,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_renewable_g+rt15_lmp_hourly_me,0.7354446649551392,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+rt15_lmp_hourly_me+dam_as_requirement,0.4449407458305359,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_schedule__mw__+dam_schedule__mw__+dam_as_requirement,0.8653671741485596,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+rt15_lmp_hourly_me+dam_as_requirement,0.5384851098060608,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__n+actual_load__mw__a+rtpd_eim_transfer_,0.6969736814498901,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_load__mw__n+actual_renewable_g,0.7915917634963989,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_load__mw__p+rtpd_eim_transfer_,0.7780213356018066,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_load_forecast_+rtpd_eim_transfer_,0.872445285320282,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_renewable_g+dam_lmp__lmp_usd_p,0.8846583366394043,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__p+dam_as_requirement+rtpd_eim_transfer_,0.6718003153800964,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__p+actual_renewable_g+dam_renewable_fore,0.5463220477104187,False,False,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__a+dam_lmp__energy_us+dam_schedule__mw__,0.8755398392677307,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_schedule__mw__+rtpd_eim_transfer_,0.8659727573394775,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_lmp__energy_us+dam_lmp__lmp_usd_p,0.5650382041931152,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__p+dam_renewable_fore+dam_lmp__energy_us,0.6618338227272034,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_renewable_g+rtpd_eim_transfer_,0.8894507884979248,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+rtpd_eim_transfer_+rtpd_eim_transfer_,0.6330010890960693,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__n+actual_renewable_g+rtpd_eim_transfer_,0.7115359306335449,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__p+rt15_lmp_hourly_me+rt15_lmp_hourly_me,0.6329449415206909,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_as_requirement+rtpd_eim_transfer_,0.22866690158843994,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_load__mw__p+rtpd_eim_transfer_,0.8712481260299683,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_renewable_fore+dam_as_requirement,0.5073949694633484,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+dam_lmp__lmp_usd_p,0.47481831908226013,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+rt15_lmp_hourly_me+rtpd_eim_transfer_,0.18365508317947388,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_schedule__mw__+dam_schedule__mw__+dam_as_requirement,0.8842946290969849,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_as_requirement+rtpd_eim_transfer_,0.5032767057418823,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,rt15_lmp_hourly_me+rt15_lmp_hourly_me+dam_as_requirement,0.3459010422229767,False,True,True,False,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+rt15_lmp_hourly_me,0.44860801100730896,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__b+rtpd_eim_transfer_+rtpd_eim_transfer_,0.1663781702518463,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_renewable_fore+rt15_lmp_hourly_me,0.8959896564483643,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_lmp__energy_us+rt15_lmp_hourly_me,0.8602089881896973,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_as_requirement+rtpd_eim_transfer_,0.8899744749069214,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_lmp__energy_us+dam_schedule__mw__+dam_as_requirement,0.9135783314704895,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+rtpd_eim_transfer_,0.24187153577804565,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+actual_renewable_g+rtpd_eim_transfer_,0.08220994472503662,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+rtpd_eim_transfer_+rtpd_eim_transfer_,0.6593742966651917,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+actual_load__mw__b+rtpd_eim_transfer_,0.25676631927490234,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__n+actual_renewable_g+dam_renewable_fore,0.7342326045036316,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+rt15_lmp_hourly_me,0.4323950409889221,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_lmp__lmp_usd_p+rt15_lmp_hourly_me,0.18009963631629944,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_lmp__lmp_usd_p+dam_lmp__lmp_usd_p,0.36506468057632446,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__n+actual_load__mw__b+dam_schedule__mw__,0.8157464265823364,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_schedule__mw__+rtpd_eim_transfer_,0.8899616599082947,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,rt15_lmp_hourly_me+rt15_lmp_hourly_me+dam_as_requirement,0.757003664970398,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_lmp__lmp_usd_p+dam_schedule__mw__,0.5492697358131409,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_renewable_g+rtpd_eim_transfer_,0.8724338412284851,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_lmp__lmp_usd_p+dam_as_requirement,0.4197043776512146,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+rt15_lmp_hourly_me+dam_as_requirement,0.821922779083252,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_lmp__energy_us+rt15_lmp_hourly_me+dam_as_requirement,0.39995282888412476,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,rt15_lmp_hourly_me+dam_schedule__mw__+rtpd_eim_transfer_,0.8577911257743835,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+dam_schedule__mw__,0.7450152635574341,True,True,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+rt15_lmp_hourly_me+dam_as_requirement,0.3439415395259857,False,True,True,False,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_schedule__mw__+dam_schedule__mw__+dam_as_requirement,0.9166708588600159,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_as_requirement+rtpd_eim_transfer_,0.37566012144088745,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_renewable_g+actual_renewable_g,0.8195387721061707,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+dam_lmp__energy_us,0.2955421209335327,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+dam_as_requirement,0.4322676658630371,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_load_forecast_+dam_schedule__mw__,0.9023459553718567,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+rt15_lmp_hourly_me+dam_schedule__mw__,0.762785792350769,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_lmp__lmp_usd_p+dam_as_requirement,0.5644370913505554,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_renewable_fore+dam_renewable_fore,0.8928175568580627,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_schedule__mw__+rtpd_eim_transfer_,0.8960717916488647,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_as_requirement+rtpd_eim_transfer_,0.21635636687278748,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+actual_load__mw__b+dam_schedule__mw__,0.8877946734428406,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_renewable_fore+rtpd_eim_transfer_,0.8187565803527832,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+actual_renewable_g+dam_renewable_fore,0.3042430877685547,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_schedule__mw__+dam_as_requirement,0.9327120780944824,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_schedule__mw__+rtpd_eim_transfer_,0.8871748447418213,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_load_forecast_+rtpd_eim_transfer_,0.8700708150863647,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_as_requirement+dam_as_requirement,0.32829511165618896,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_as_requirement+rtpd_eim_transfer_,0.2929508686065674,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_schedule__mw__+rtpd_eim_transfer_,0.8733398914337158,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__b+dam_schedule__mw__+rtpd_eim_transfer_,0.8429207801818848,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+dam_as_requirement,0.36377984285354614,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_schedule__mw__+dam_as_requirement+rtpd_eim_transfer_,0.8709308505058289,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_lmp__lmp_usd_p+rt15_lmp_hourly_me+dam_as_requirement,0.6452980041503906,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_renewable_fore+rtpd_eim_transfer_,0.19651451706886292,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+dam_renewable_fore,0.35964640974998474,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_renewable_fore+rtpd_eim_transfer_,0.7617073655128479,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_lmp__energy_us+rt15_lmp_hourly_me+dam_as_requirement,0.2898288369178772,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_as_requirement+rtpd_eim_transfer_,0.07147455215454102,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_load_forecast_+dam_as_requirement,0.826740562915802,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__b+dam_as_requirement+rtpd_eim_transfer_,0.6473566293716431,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_as_requirement+rtpd_eim_transfer_,0.36377984285354614,False,True,True,False,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_renewable_fore+dam_as_requirement,0.25899264216423035,False,True,True,True,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_as_requirement+rtpd_eim_transfer_,0.6183772087097168,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+rt15_lmp_hourly_me+rtpd_eim_transfer_,0.1083538755774498,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_renewable_fore+rtpd_eim_transfer_,0.19768719375133514,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_as_requirement+dam_as_requirement+rtpd_eim_transfer_,0.20110584795475006,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_renewable_g+dam_renewable_fore,0.8998655080795288,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_renewable_fore+dam_as_requirement,0.5752999782562256,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+rt15_lmp_hourly_me+dam_as_requirement,0.4673001766204834,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_lmp__energy_us+rt15_lmp_hourly_me+dam_schedule__mw__,0.46077966690063477,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__n+dam_as_requirement+rtpd_eim_transfer_,0.7722837924957275,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_load__mw__n+dam_lmp__energy_us,0.8288158178329468,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_renewable_g+rt15_lmp_hourly_me,0.7569754719734192,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,rt15_lmp_hourly_me+dam_as_requirement+rtpd_eim_transfer_,0.36560797691345215,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+rtpd_eim_transfer_+rtpd_eim_transfer_,0.3254086673259735,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+actual_load__mw__b+rtpd_eim_transfer_,0.2727598547935486,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_as_requirement+dam_as_requirement+rtpd_eim_transfer_,0.5910525918006897,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_schedule__mw__+rtpd_eim_transfer_,0.8594671487808228,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,rt15_lmp_hourly_me+dam_schedule__mw__+rtpd_eim_transfer_,0.7763811945915222,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_schedule__mw__+rtpd_eim_transfer_,0.8853442668914795,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_renewable_fore+rt15_lmp_hourly_me,0.8999465107917786,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_renewable_g+dam_renewable_fore,0.7790741920471191,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,rt15_lmp_hourly_me+dam_as_requirement+dam_as_requirement,0.3908805847167969,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_as_requirement+rtpd_eim_transfer_,0.884353756904602,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+actual_renewable_g+rt15_lmp_hourly_me,0.49626249074935913,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+dam_renewable_fore,0.30273881554603577,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_as_requirement+rtpd_eim_transfer_,0.6144962906837463,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_load__mw__p+dam_schedule__mw__,0.8837267160415649,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_renewable_fore+dam_schedule__mw__,0.7660658359527588,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_lmp__energy_us+rtpd_eim_transfer_,0.5825452208518982,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_schedule__mw__+rtpd_eim_transfer_,0.8973701000213623,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__a+actual_renewable_g+rtpd_eim_transfer_,0.7229382991790771,True,False,True,False,False,False,False
