field,conf,M0,M1,M2,M3,W1,W2,W3
rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,dam_as_total_procured__mw__nr__as_caiso,0.03650093078613281,0.06901699304580688,0.08948522806167603,0.09192109107971191,actual_load__mw__bpat,"actual_load__mw__bpat,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum","actual_load__mw__bpat,dam_as_requirement__mw__as_caiso__regulation_up__minimum,rtpd_eim_transfer__mw__export__banc__ranchoseco"
actual_load__mw__bpat,actual_load__mw__ca_iso_tac,0.11739754676818848,0.20075774192810059,0.22616273164749146,0.2424669861793518,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"dam_renewable_forecast__mw__np15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","dam_renewable_forecast__mw__np15__wind,dam_renewable_forecast__mw__zp26__wind,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd"
actual_load__mw__bpat,dam_schedule__mw__generation__caiso_totals,0.14923632144927979,0.2680293321609497,0.2967073321342468,0.30959099531173706,dam_renewable_forecast__mw__np15__wind,"dam_renewable_forecast__mw__np15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__np15__wind,dam_renewable_forecast__mw__zp26__wind"
actual_load__mw__bpat,dam_schedule__mw__import__caiso_totals,0.020102620124816895,0.07438278198242188,0.1255539059638977,0.15079402923583984,actual_load__mw__nevp,"actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd","actual_load__mw__nevp,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco"
actual_load__mw__bpat,dam_schedule__mw__export__caiso_totals,0.1340586543083191,0.31355398893356323,0.338695764541626,0.39169466495513916,dam_renewable_forecast__mw__np15__wind,"actual_renewable_generation__mw__zp26__wind,dam_renewable_forecast__mw__np15__wind","actual_renewable_generation__mw__np15__wind,actual_renewable_generation__mw__zp26__wind,rtpd_eim_transfer__mw__import__ladwp__sylmar"
actual_load__mw__bpat,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.059044837951660156,0.17131751775741577,0.1841369867324829,0.20131510496139526,actual_load__mw__nevp,"actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__nevp,actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__zp26__wind"
actual_load__mw__bpat,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0745512843132019,0.19192123413085938,0.21162444353103638,0.22202014923095703,actual_load__mw__nevp,"actual_load__mw__nevp,dam_schedule__mw__load__tac_ecntr","actual_load__mw__nevp,dam_renewable_forecast__mw__zp26__wind,rtpd_eim_transfer__mw__export__banc__ranchoseco"
actual_load__mw__bpat,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.13588303327560425,0.17369568347930908,0.20310139656066895,0.21090799570083618,actual_renewable_generation__mw__sp15__solar,"actual_load__mw__azps,dam_as_requirement__mw__as_caiso__regulation_up__minimum","actual_load__mw__azps,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum,dam_as_requirement__mw__as_caiso__regulation_up__minimum"
actual_load__mw__bpat,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03396528959274292,0.16344338655471802,0.170202374458313,0.19793272018432617,actual_load__mw__nevp,"actual_load__mw__nevp,dam_renewable_forecast__mw__zp26__wind","actual_load__mw__nevp,dam_renewable_forecast__mw__zp26__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd"
actual_load__mw__bpat,dam_as_total_procured__mw__ru__as_caiso,0.08987575769424438,0.12077242136001587,0.12885230779647827,0.13996785879135132,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,"actual_renewable_generation__mw__zp26__wind,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd","dam_load_forecast__mw__pge_tac,dam_schedule__mw__load__tac_north,rtpd_eim_transfer__mw__import__nevp__eldorado230"
actual_load__mw__bpat,dam_as_total_procured__mw__rd__as_caiso,0.16567778587341309,0.2506687641143799,0.26373291015625,0.26942259073257446,actual_load__mw__nevp,"actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind,dam_renewable_forecast__mw__zp26__wind"
actual_load__mw__bpat,dam_as_total_procured__mw__sr__as_caiso,0.0019663572311401367,0.036583542823791504,0.07461011409759521,0.08288425207138062,dam_as_requirement__mw__as_caiso__regulation_down__minimum,"dam_schedule__mw__load__tac_south,dam_as_requirement__mw__as_caiso__regulation_up__minimum","actual_load__mw__pace,dam_schedule__mw__load__tac_south,dam_as_requirement__mw__as_caiso__regulation_up__minimum"
actual_load__mw__bpat,dam_as_total_procured__mw__nr__as_caiso,0.023279964923858643,0.05881166458129883,0.09799736738204956,0.1234506368637085,dam_renewable_forecast__mw__np15__wind,"rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd","dam_renewable_forecast__mw__np15__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd"
dam_schedule__mw__load__tac_north,actual_load__mw__ca_iso_tac,0.6448127031326294,0.7852562665939331,0.7899121046066284,0.7899121046066284,dam_renewable_forecast__mw__sp15__solar,"dam_renewable_forecast__mw__sp15__solar,rtpd_eim_transfer__mw__export__banc__ranchoseco","dam_renewable_forecast__mw__sp15__solar,rtpd_eim_transfer__mw__export__banc__ranchoseco"
dam_schedule__mw__load__tac_north,dam_schedule__mw__generation__caiso_totals,0.6189802885055542,0.7307108640670776,0.7307108640670776,0.7307108640670776,dam_renewable_forecast__mw__sp15__solar,dam_renewable_forecast__mw__sp15__solar,dam_renewable_forecast__mw__sp15__solar
dam_schedule__mw__load__tac_north,dam_schedule__mw__import__caiso_totals,0.20457428693771362,0.2691863179206848,0.27608048915863037,0.27608048915863037,actual_load__mw__pace,"actual_load__mw__pace,actual_load__mw__bpat","actual_load__mw__pace,actual_load__mw__bpat"
dam_schedule__mw__load__tac_north,dam_schedule__mw__export__caiso_totals,0.3313976526260376,0.40486180782318115,0.4120694398880005,0.4140239357948303,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,"actual_load__mw__bpat,dam_schedule__mw__load__tac_south","actual_renewable_generation__mw__zp26__wind,actual_load__mw__bpat,dam_schedule__mw__load__tac_south"
dam_schedule__mw__load__tac_north,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.3943357467651367,0.4513550400733948,0.464957594871521,0.464957594871521,actual_load__mw__pace,"actual_load__mw__pace,actual_renewable_generation__mw__sp15__wind","actual_load__mw__pace,actual_renewable_generation__mw__sp15__wind"
dam_schedule__mw__load__tac_north,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.04999440908432007,0.14757829904556274,0.1819368600845337,0.19985824823379517,actual_load__mw__azps,"actual_load__mw__pace,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
dam_schedule__mw__load__tac_north,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.33423566818237305,0.3804336190223694,0.3977876305580139,0.40121251344680786,actual_renewable_generation__mw__np15__wind,"actual_renewable_generation__mw__zp26__wind,dam_renewable_forecast__mw__np15__wind","actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__np15__wind,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd"
dam_schedule__mw__load__tac_north,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.06435292959213257,0.12419754266738892,0.1505458950996399,0.18276846408843994,actual_load__mw__pace,"actual_load__mw__bpat,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","actual_renewable_generation__mw__sp15__wind,actual_load__mw__bpat,rtpd_eim_transfer__mw__export__banc__ranchoseco"
dam_schedule__mw__load__tac_north,dam_as_total_procured__mw__ru__as_caiso,0.06959390640258789,0.1399451494216919,0.17346197366714478,0.17346197366714478,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"actual_load__mw__pace,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","actual_load__mw__pace,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
dam_schedule__mw__load__tac_north,dam_as_total_procured__mw__rd__as_caiso,0.10233956575393677,0.2156848907470703,0.24886292219161987,0.2508765459060669,actual_load__mw__azps,"actual_load__mw__pace,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","actual_load__mw__pace,actual_renewable_generation__mw__zp26__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
dam_schedule__mw__load__tac_north,dam_as_total_procured__mw__sr__as_caiso,0.04269200563430786,0.09122121334075928,0.11695760488510132,0.13451212644577026,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,"dam_renewable_forecast__mw__sp15__wind,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd","actual_renewable_generation__mw__sp15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd"
dam_schedule__mw__load__tac_north,dam_as_total_procured__mw__nr__as_caiso,0.1878862977027893,0.21563482284545898,0.23611873388290405,0.238489031791687,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,"rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco","rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,rtpd_eim_transfer__mw__export__pge__malin500"
dam_schedule__mw__load__tac_ecntr,actual_load__mw__ca_iso_tac,0.805313229560852,0.8379918336868286,0.8429269194602966,0.8429269194602966,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,"actual_renewable_generation__mw__sp15__wind,rtpd_eim_transfer__mw__export__srp__pvwest","actual_renewable_generation__mw__sp15__wind,rtpd_eim_transfer__mw__export__srp__pvwest"
dam_schedule__mw__load__tac_ecntr,dam_schedule__mw__generation__caiso_totals,0.8080469369888306,0.8480454087257385,0.8541208505630493,0.8541208505630493,rtpd_eim_transfer__mw__export__srp__pvwest,"actual_renewable_generation__mw__sp15__wind,rtpd_eim_transfer__mw__export__srp__pvwest","actual_renewable_generation__mw__sp15__wind,rtpd_eim_transfer__mw__export__srp__pvwest"
dam_schedule__mw__load__tac_ecntr,dam_schedule__mw__import__caiso_totals,0.08226966857910156,0.135053813457489,0.14603209495544434,0.17226415872573853,actual_load__mw__pace,"actual_load__mw__pace,actual_load__mw__bpat","dam_renewable_forecast__mw__np15__wind,dam_renewable_forecast__mw__zp26__wind,actual_load__mw__bpat"
dam_schedule__mw__load__tac_ecntr,dam_schedule__mw__export__caiso_totals,0.40810996294021606,0.4677320122718811,0.483914315700531,0.483914315700531,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,"dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,actual_load__mw__bpat","dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,actual_load__mw__bpat"
dam_schedule__mw__load__tac_ecntr,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.25636422634124756,0.3679731488227844,0.3773460388183594,0.3773460388183594,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"actual_renewable_generation__mw__zp26__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","actual_renewable_generation__mw__zp26__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
dam_schedule__mw__load__tac_ecntr,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03057008981704712,0.1192135214805603,0.17384111881256104,0.1902204155921936,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"actual_load__mw__pace,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","actual_load__mw__pace,dam_renewable_forecast__mw__zp26__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
dam_schedule__mw__load__tac_ecntr,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.22487008571624756,0.27914631366729736,0.2964997887611389,0.3095221519470215,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"actual_renewable_generation__mw__zp26__wind,dam_renewable_forecast__mw__np15__wind","dam_renewable_forecast__mw__np15__wind,dam_renewable_forecast__mw__sp15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
dam_schedule__mw__load__tac_ecntr,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.06529343128204346,0.12069463729858398,0.16903293132781982,0.20082241296768188,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"actual_load__mw__pace,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","actual_load__mw__pace,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,rtpd_eim_transfer__mw__export__banc__ranchoseco"
dam_schedule__mw__load__tac_ecntr,dam_as_total_procured__mw__ru__as_caiso,0.05940258502960205,0.13162189722061157,0.15354466438293457,0.15609663724899292,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"actual_load__mw__pace,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
dam_schedule__mw__load__tac_ecntr,dam_as_total_procured__mw__rd__as_caiso,0.05333900451660156,0.2100992202758789,0.2258715033531189,0.2258715033531189,dam_load_forecast__mw__pge_tac,"dam_load_forecast__mw__pge_tac,actual_renewable_generation__mw__zp26__wind","dam_load_forecast__mw__pge_tac,actual_renewable_generation__mw__zp26__wind"
dam_schedule__mw__load__tac_ecntr,dam_as_total_procured__mw__sr__as_caiso,0.09099704027175903,0.14408981800079346,0.16678893566131592,0.18254035711288452,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,"dam_renewable_forecast__mw__sp15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd","actual_renewable_generation__mw__sp15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd"
dam_schedule__mw__load__tac_ecntr,dam_as_total_procured__mw__nr__as_caiso,0.17979353666305542,0.2079814076423645,0.22992515563964844,0.2313787341117859,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,"rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco","rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco,rtpd_eim_transfer__mw__export__pge__malin500"
dam_schedule__mw__load__tac_south,actual_load__mw__ca_iso_tac,0.3192877769470215,0.6424956917762756,0.6586240530014038,0.6586240530014038,dam_renewable_forecast__mw__sp15__solar,"actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__sp15__solar","actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__sp15__solar"
dam_schedule__mw__load__tac_south,dam_schedule__mw__generation__caiso_totals,0.28666818141937256,0.5621377229690552,0.581653892993927,0.581653892993927,dam_renewable_forecast__mw__sp15__solar,"actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__sp15__solar","actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__sp15__solar"
dam_schedule__mw__load__tac_south,dam_schedule__mw__import__caiso_totals,0.28675276041030884,0.3112451434135437,0.32680296897888184,0.32680296897888184,actual_load__mw__pace,"actual_load__mw__pace,actual_load__mw__bpat","actual_load__mw__pace,actual_load__mw__bpat"
dam_schedule__mw__load__tac_south,dam_schedule__mw__export__caiso_totals,0.1329135298728943,0.19368934631347656,0.22653919458389282,0.2551810145378113,dam_schedule__mw__load__tac_north,"dam_renewable_forecast__mw__sp15__wind,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd","dam_renewable_forecast__mw__np15__wind,dam_renewable_forecast__mw__sp15__wind,rtpd_eim_transfer__mw__import__ladwp__sylmar"
dam_schedule__mw__load__tac_south,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6428602933883667,0.6602637767791748,0.6735961437225342,0.6735961437225342,actual_load__mw__pace,"actual_load__mw__pace,actual_renewable_generation__mw__sp15__wind","actual_load__mw__pace,actual_renewable_generation__mw__sp15__wind"
dam_schedule__mw__load__tac_south,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.19256174564361572,0.28048306703567505,0.2957596182823181,0.3071686625480652,actual_load__mw__pace,"actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__pace,actual_renewable_generation__mw__zp26__wind,dam_renewable_forecast__mw__sp15__wind"
dam_schedule__mw__load__tac_south,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3106064796447754,0.34358274936676025,0.360651433467865,0.37710416316986084,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum,"dam_renewable_forecast__mw__np15__wind,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum","actual_renewable_generation__mw__np15__wind,actual_renewable_generation__mw__sp15__wind,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum"
dam_schedule__mw__load__tac_south,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.1668393611907959,0.22696435451507568,0.2629990577697754,0.32178014516830444,actual_load__mw__bpat,"actual_load__mw__bpat,rtpd_eim_transfer__mw__export__banc__ranchoseco","actual_load__mw__pace,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,actual_load__mw__bpat"
dam_schedule__mw__load__tac_south,dam_as_total_procured__mw__ru__as_caiso,0.0778457522392273,0.15336287021636963,0.1792609691619873,0.1842096447944641,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"actual_load__mw__bpat,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","dam_renewable_forecast__mw__zp26__wind,actual_load__mw__bpat,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
dam_schedule__mw__load__tac_south,dam_as_total_procured__mw__rd__as_caiso,0.22833669185638428,0.35598045587539673,0.3801409602165222,0.3801409602165222,dam_load_forecast__mw__sce_tac,"dam_load_forecast__mw__sce_tac,dam_renewable_forecast__mw__np15__wind","dam_load_forecast__mw__sce_tac,dam_renewable_forecast__mw__np15__wind"
dam_schedule__mw__load__tac_south,dam_as_total_procured__mw__sr__as_caiso,0.03613615036010742,0.07740664482116699,0.10957330465316772,0.10957330465316772,dam_schedule__mw__load__tac_ecntr,"dam_renewable_forecast__mw__sp15__solar,actual_load__mw__bpat","dam_renewable_forecast__mw__sp15__solar,actual_load__mw__bpat"
dam_schedule__mw__load__tac_south,dam_as_total_procured__mw__nr__as_caiso,0.09831243753433228,0.13330203294754028,0.1501447558403015,0.16427308320999146,dam_renewable_forecast__mw__zp26__solar,"dam_renewable_forecast__mw__np15__wind,dam_renewable_forecast__mw__sp15__solar","actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__np15__solar,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum"
dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum,actual_load__mw__ca_iso_tac,0.04689204692840576,0.10458141565322876,0.11048007011413574,0.12332814931869507,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,"dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__bcha__malin500","dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,rtpd_eim_transfer__mw__export__bcha__malin500,rtpd_eim_transfer__mw__import__ladwp__sylmar"
dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum,dam_schedule__mw__generation__caiso_totals,0.07403618097305298,0.11583667993545532,0.12214797735214233,0.15366125106811523,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,"actual_renewable_generation__mw__sp15__wind,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd","dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar"
dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum,dam_schedule__mw__import__caiso_totals,0.047435462474823,0.06950819492340088,0.07828253507614136,0.07957494258880615,actual_load__mw__nevp,"actual_load__mw__nevp,dam_renewable_forecast__mw__np15__wind","dam_load_forecast__mw__sce_tac,dam_renewable_forecast__mw__np15__wind,rtpd_eim_transfer__mw__export__banc__ranchoseco"
dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum,dam_schedule__mw__export__caiso_totals,0.0639352798461914,0.07671838998794556,0.10951226949691772,0.130895733833313,actual_renewable_generation__mw__np15__wind,"rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar","dam_renewable_forecast__mw__sp15__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar"
