i,j,conf,synergy,synergy_full,v_pair,v_i,v_j
0,16,dam_schedule__mw__generation__caiso_totals,0.006723523139953613,0.009952425956726074,0.5704567432403564,0.5637332201004028,0.0077282190322875
0,16,dam_schedule__mw__import__caiso_totals,0.008562207221984808,0.006671011447906494,0.2197344303131103,0.2111722230911255,0.0101839900016784
0,16,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.003979146480560289,0.006231546401977595,0.0927976369857788,0.0888184905052185,0.0
0,17,actual_load__mw__ca_iso_tac,0.2585247755050659,0.259246826171875,0.8817138075828552,0.6231890320777893,0.10181325674057
0,17,dam_as_total_procured__mw__nr__as_caiso,0.042492151260376004,0.03664630651473999,0.2403069734573364,0.1978148221969604,0.0253700017929077
0,17,dam_as_total_procured__mw__rd__as_caiso,0.036080121994018555,0.04323297739028931,0.7730637788772583,0.1287542581558227,0.7369836568832397
0,17,dam_as_total_procured__mw__ru__as_caiso,0.023367464542388916,0.024386703968048096,0.4103531241416931,0.0722532272338867,0.3869856595993042
0,17,dam_as_total_procured__mw__sr__as_caiso,0.0644935965538025,0.0661812424659729,0.1313369274139404,0.0422374010086059,0.0668433308601379
0,17,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.04756897687911982,0.05453670024871832,0.452684998512268,0.081757366657257,0.4051160216331482
0,17,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.17937391996383667,0.20096468925476074,0.7334126234054565,0.4599040746688843,0.5540387034416199
0,17,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.03858917951583868,0.031866550445556696,0.4069797992706299,0.3683906197547912,0.192391812801361
0,17,dam_schedule__mw__export__caiso_totals,0.2746659517288208,0.2758598327636719,0.571164608001709,0.2964986562728882,0.2427533864974975
0,17,dam_schedule__mw__generation__caiso_totals,0.2930198907852173,0.28220516443252563,0.8567531108856201,0.5637332201004028,0.1353650093078613
0,17,dam_schedule__mw__import__caiso_totals,0.09234374761581421,0.09633946418762207,0.3925961256027221,0.2111722230911255,0.3002523779869079
0,17,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03502720594406128,0.04031103849411011,0.2739686965942383,0.0888184905052185,0.238941490650177
0,18,actual_load__mw__ca_iso_tac,0.016037940979003906,0.016213297843933105,0.6392269730567932,0.6231890320777893,0.0087751150131225
0,18,dam_as_total_procured__mw__nr__as_caiso,0.01032555103302002,0.005367338657379095,0.2081403732299804,0.1978148221969604,0.0059961080551147
0,18,dam_as_total_procured__mw__rd__as_caiso,0.0137251615524292,0.013910949230194092,0.1424794197082519,0.1287542581558227,0.0064550638198852
0,18,dam_as_total_procured__mw__ru__as_caiso,0.015422523021697998,0.01767659187316889,0.0876757502555847,0.0722532272338867,0.0058509707450866
0,18,dam_as_total_procured__mw__sr__as_caiso,0.0021327137947083005,0.0035539865493773998,0.0443701148033142,0.0422374010086059,0.0
0,18,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.004196941852569608,0.0040585994720458984,0.0859543085098266,0.081757366657257,0.0034641623497009
0,18,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.009274184703826904,0.010382473468780518,0.4691782593727112,0.4599040746688843,0.0237056612968444
0,18,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0121642947196961,0.01260519027709961,0.3805549144744873,0.3683906197547912,0.0065894722938537
0,18,dam_schedule__mw__export__caiso_totals,0.0077893137931823175,0.008665800094604492,0.3042879700660705,0.2964986562728882,0.0
0,18,dam_schedule__mw__generation__caiso_totals,0.014921963214874268,0.011541903018951416,0.5786551833152771,0.5637332201004028,0.008184790611267
0,18,dam_schedule__mw__import__caiso_totals,0.02230614423751831,0.02233052253723139,0.2334783673286438,0.2111722230911255,0.0213019251823425
0,18,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.003993153572082492,0.0041059255599976,0.092811644077301,0.0888184905052185,0.0019068717956542
0,19,actual_load__mw__ca_iso_tac,0.10184842348098755,0.10628652572631836,0.7250374555587769,0.6231890320777893,0.1277157068252563
0,19,dam_as_total_procured__mw__nr__as_caiso,0.03380703926086431,0.02469384670257571,0.2316218614578247,0.1978148221969604,0.0247839093208313
0,19,dam_as_total_procured__mw__rd__as_caiso,0.08421951532363897,0.0835302472114563,0.4272274971008301,0.1287542581558227,0.3430079817771911
0,19,dam_as_total_procured__mw__ru__as_caiso,0.03091394901275632,0.030304849147796603,0.1944901347160339,0.0722532272338867,0.1635761857032776
0,19,dam_as_total_procured__mw__sr__as_caiso,0.0677256584167481,0.0683484077453613,0.109963059425354,0.0422374010086059,0.0248637795448303
0,19,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.04005718231201166,0.02417153120040899,0.3578395843505859,0.081757366657257,0.3177824020385742
0,19,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.002145051956176869,0.0009972453117371716,0.9590104222297668,0.4599040746688843,0.95686537027359
0,19,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.057414889335632324,0.04267817735671997,0.4776308536529541,0.3683906197547912,0.4202159643173218
0,19,dam_schedule__mw__export__caiso_totals,0.11688095331192011,0.11259418725967407,0.4133796095848083,0.2964986562728882,0.0875486731529235
0,19,dam_schedule__mw__generation__caiso_totals,0.1010628342628479,0.09726667404174805,0.6647960543632507,0.5637332201004028,0.124476671218872
0,19,dam_schedule__mw__import__caiso_totals,0.03962016105651864,0.03951627016067499,0.2890510559082031,0.2111722230911255,0.2494308948516845
0,19,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03888016939163208,0.019736170768737793,0.319827675819397,0.0888184905052185,0.2809475064277649
0,20,actual_load__mw__ca_iso_tac,0.06745320558547974,0.06465840339660645,0.690642237663269,0.6231890320777893,0.0918023586273193
0,20,dam_as_total_procured__mw__nr__as_caiso,0.046686530113220215,0.03518897294998172,0.2445013523101806,0.1978148221969604,0.0140499472618103
0,20,dam_as_total_procured__mw__rd__as_caiso,0.05996829271316531,0.05986356735229492,0.2864589095115661,0.1287542581558227,0.2264906167984008
0,20,dam_as_total_procured__mw__ru__as_caiso,0.0242694020271301,0.025720775127410903,0.1538431048393249,0.0722532272338867,0.1295737028121948
0,20,dam_as_total_procured__mw__sr__as_caiso,0.05117809772491459,0.049542963504791294,0.0934154987335205,0.0422374010086059,0.0136789083480834
0,20,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.051928579807281494,0.053974211215972887,0.1748193502426147,0.081757366657257,0.1228907704353332
0,20,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.02158331871032715,0.024399638175964355,0.7970598936080933,0.4599040746688843,0.7754765748977661
0,20,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.05758768320083618,0.04699516296386719,0.4863793849945068,0.3683906197547912,0.4287917017936706
0,20,dam_schedule__mw__export__caiso_totals,0.09916305541992182,0.09706860780715942,0.39566171169281,0.2964986562728882,0.0724400877952575
0,20,dam_schedule__mw__generation__caiso_totals,0.07060778141021729,0.06607019901275635,0.6343410015106201,0.5637332201004028,0.0918772220611572
0,20,dam_schedule__mw__import__caiso_totals,0.0499192476272583,0.05474436283111572,0.2610914707183838,0.2111722230911255,0.1929720044136047
0,20,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.016426026821136502,0.03026497364044191,0.154137372970581,0.0888184905052185,0.1377113461494445
0,21,actual_load__mw__ca_iso_tac,0.14285409450531006,0.14691287279129028,0.7660431265830994,0.6231890320777893,0.108058750629425
0,21,dam_as_total_procured__mw__nr__as_caiso,0.03640133142471311,0.025337040424346896,0.2342161536216735,0.1978148221969604,0.013916790485382
0,21,dam_as_total_procured__mw__rd__as_caiso,0.0808436274528504,0.08269023895263677,0.5020333528518677,0.1287542581558227,0.4211897253990173
0,21,dam_as_total_procured__mw__ru__as_caiso,0.031044900417327798,0.03729027509689331,0.2111778259277343,0.0722532272338867,0.1801329255104065
0,21,dam_as_total_procured__mw__sr__as_caiso,0.0763705968856812,0.08209151029586789,0.1186079978942871,0.0422374010086059,0.0286676883697509
0,21,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.12505459785461426,0.11388462781906128,0.5474029183387756,0.081757366657257,0.4223483204841614
0,21,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.0036162137985229492,0.002685546875,0.9543888568878174,0.4599040746688843,0.9507726430892944
0,21,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.07262241840362549,0.06769537925720209,0.4410130381584167,0.3683906197547912,0.3585134148597717
0,21,dam_schedule__mw__export__caiso_totals,0.14424926042556763,0.1435840725898742,0.4407479166984558,0.2964986562728882,0.0878282189369201
0,21,dam_schedule__mw__generation__caiso_totals,0.153694748878479,0.15086287260055542,0.7174279689788818,0.5637332201004028,0.1095570921897888
0,21,dam_schedule__mw__import__caiso_totals,0.045134127140045166,0.0441089272499085,0.3148013353347778,0.2111722230911255,0.2696672081947326
0,21,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.09136837720870972,0.05575478076934809,0.4431036114692688,0.0888184905052185,0.3517352342605591
0,22,actual_load__mw__ca_iso_tac,0.02488654851913452,0.0298311710357666,0.6480755805969238,0.6231890320777893,0.0704233646392822
0,22,dam_as_total_procured__mw__nr__as_caiso,0.0455665588378906,0.0352476239204407,0.243381381034851,0.1978148221969604,0.0066888332366943
0,22,dam_as_total_procured__mw__rd__as_caiso,0.05206835269927981,0.05416339635848999,0.1877951025962829,0.1287542581558227,0.1357267498970031
0,22,dam_as_total_procured__mw__ru__as_caiso,0.0160269141197205,0.020065248012542697,0.1160393953323364,0.0722532272338867,0.1000124812126159
0,22,dam_as_total_procured__mw__sr__as_caiso,0.0223678946495056,0.02164894342422479,0.0646052956581115,0.0422374010086059,0.0038398504257202
0,22,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.043714463710784995,0.032042324542999295,0.125471830368042,0.081757366657257,0.0540719032287597
0,22,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.10699379444122314,0.11186957359313965,0.6200534105300903,0.4599040746688843,0.5130596160888672
0,22,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.051437258720398005,0.07373672723770142,0.4198278784751892,0.3683906197547912,0.2846665382385254
0,22,dam_schedule__mw__export__caiso_totals,0.0365561842918396,0.04128462076187128,0.3330548405647278,0.2964986562728882,0.0248499512672424
0,22,dam_schedule__mw__generation__caiso_totals,0.021879911422729492,0.025827348232269287,0.5856131315231323,0.5637332201004028,0.0698902606964111
0,22,dam_schedule__mw__import__caiso_totals,0.036211490631103516,0.035110771656036294,0.247383713722229,0.2111722230911255,0.0998840928077697
0,22,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0842863321304321,0.05758470296859748,0.1731048226356506,0.0888184905052185,0.0472548007965087
0,23,actual_load__mw__ca_iso_tac,0.08348327875137329,0.0869377851486206,0.7066723108291626,0.6231890320777893,0.0797263979911804
0,23,dam_as_total_procured__mw__nr__as_caiso,0.029549479484558105,0.022395491600036593,0.2273643016815185,0.1978148221969604,0.0035656690597534
0,23,dam_as_total_procured__mw__rd__as_caiso,0.062408447265625,0.06268495321273809,0.4302258491516113,0.1287542581558227,0.3678174018859863
0,23,dam_as_total_procured__mw__ru__as_caiso,0.020061373710632324,0.0233536958694458,0.1935785412788391,0.0722532272338867,0.1735171675682068
0,23,dam_as_total_procured__mw__sr__as_caiso,0.0380711555480957,0.04307556152343749,0.0803085565567016,0.0422374010086059,0.0149680376052856
0,23,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.08393073081970209,0.07293528318405151,0.4684764742851257,0.081757366657257,0.3845457434654236
0,23,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.015415489673614502,0.015902698040008545,0.8767088055610657,0.4599040746688843,0.8612933158874512
0,23,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.048997700214385986,0.053128719329833984,0.4173883199691772,0.3683906197547912,0.3110743761062622
0,23,dam_schedule__mw__export__caiso_totals,0.08470618724822992,0.08022022247314448,0.3812048435211181,0.2964986562728882,0.0448923707008361
0,23,dam_schedule__mw__generation__caiso_totals,0.0822591781616211,0.07493311166763306,0.6459923982620239,0.5637332201004028,0.0546050667762756
0,23,dam_schedule__mw__import__caiso_totals,0.0630213022232056,0.06031090021133431,0.2820305228233337,0.2111722230911255,0.2190092206001281
0,23,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.09661692380905151,0.08379149436950684,0.5255845785140991,0.0888184905052185,0.4289676547050476
0,24,actual_load__mw__ca_iso_tac,0.10173618793487549,0.1046828031539917,0.7249252200126648,0.6231890320777893,0.0748434066772461
0,24,dam_as_total_procured__mw__nr__as_caiso,0.04488158226013181,0.028677880764007596,0.2426964044570922,0.1978148221969604,0.0059100985527038
0,24,dam_as_total_procured__mw__rd__as_caiso,0.05901956558227539,0.059723794460296686,0.3887956738471985,0.1287542581558227,0.3297761082649231
0,24,dam_as_total_procured__mw__ru__as_caiso,0.01780605316162112,0.02236127853393549,0.1706288456916809,0.0722532272338867,0.1528227925300598
0,24,dam_as_total_procured__mw__sr__as_caiso,0.041704297065734905,0.0435976386070251,0.0839416980743408,0.0422374010086059,0.0159016847610473
0,24,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.07929122447967529,0.07049316167831421,0.4081791639328003,0.081757366657257,0.328887939453125
0,24,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.026481211185455322,0.027605891227722168,0.8250303864479065,0.4599040746688843,0.7985491752624512
0,24,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0374284982681275,0.05088341236114502,0.4058191180229187,0.3683906197547912,0.2979516983032226
0,24,dam_schedule__mw__export__caiso_totals,0.09671413898468012,0.1001846194267273,0.3932127952575683,0.2964986562728882,0.054514467716217
0,24,dam_schedule__mw__generation__caiso_totals,0.10251510143280029,0.09695744514465332,0.6662483215332031,0.5637332201004028,0.0546143054962158
0,24,dam_schedule__mw__import__caiso_totals,0.0695741176605224,0.0672923326492309,0.2807463407516479,0.2111722230911255,0.2074143886566162
0,24,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.08675503730773931,0.0703908801078797,0.4217594861984253,0.0888184905052185,0.335004448890686
0,25,actual_load__mw__ca_iso_tac,0.055196285247802734,0.0540657639503479,0.678385317325592,0.6231890320777893,0.0110831260681152
0,25,dam_as_total_procured__mw__nr__as_caiso,0.017914116382598905,0.016877114772796603,0.2157289385795593,0.1978148221969604,0.0159469246864318
0,25,dam_as_total_procured__mw__rd__as_caiso,0.08936929702758784,0.09599936008453369,0.4100441932678222,0.1287542581558227,0.3206748962402344
0,25,dam_as_total_procured__mw__ru__as_caiso,0.041229546070098905,0.0418901443481446,0.1687086224555969,0.0722532272338867,0.127479076385498
0,25,dam_as_total_procured__mw__sr__as_caiso,0.017963409423828097,0.021997392177581794,0.060200810432434,0.0422374010086059,0.0
0,25,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.044874370098114014,0.05451238155364993,0.2735623121261596,0.081757366657257,0.2286879420280456
0,25,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.14034926891326904,0.1278565526008606,0.6002533435821533,0.4599040746688843,0.2726473212242126
0,25,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.09727144241333008,0.11269873380661011,0.4656620621681213,0.3683906197547912,0.0734280347824096
0,25,dam_schedule__mw__export__caiso_totals,0.049050271511077825,0.050605714321136475,0.345548927783966,0.2964986562728882,0.0232999324798584
0,25,dam_schedule__mw__generation__caiso_totals,0.06547224521636963,0.05936849117279053,0.6292054653167725,0.5637332201004028,0.0150330662727355
0,25,dam_schedule__mw__import__caiso_totals,0.0979648232460022,0.08996832370758051,0.3091370463371277,0.2111722230911255,0.1188825368881225
0,25,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.07130187749862679,0.07235544919967651,0.2333623766899109,0.0888184905052185,0.1620604991912841
0,26,actual_load__mw__ca_iso_tac,0.04728132486343384,0.05087953805923462,0.6704703569412231,0.6231890320777893,0.1206252574920654
0,26,dam_as_total_procured__mw__nr__as_caiso,0.022836744785308893,0.016556143760681097,0.2206515669822693,0.1978148221969604,0.0295771360397338
0,26,dam_as_total_procured__mw__rd__as_caiso,0.11548894643783567,0.12133228778839109,0.2730951905250549,0.1287542581558227,0.1576062440872192
0,26,dam_as_total_procured__mw__ru__as_caiso,0.08463561534881589,0.0726400017738342,0.1693567633628845,0.0722532272338867,0.0847211480140686
0,26,dam_as_total_procured__mw__sr__as_caiso,0.018477261066436795,0.014556407928466804,0.0607146620750427,0.0422374010086059,0.0
0,26,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0919457077980042,0.11217463016510011,0.1737030744552612,0.081757366657257,0.0697352886199951
0,26,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.02404731512069702,0.03510481119155884,0.4839513897895813,0.4599040746688843,0.0439743995666503
0,26,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0827657580375672,0.09180539846420294,0.4511563777923584,0.3683906197547912,0.1364737153053283
0,26,dam_schedule__mw__export__caiso_totals,0.1536081433296203,0.1387578248977661,0.4501067996025085,0.2964986562728882,0.1354305148124694
0,26,dam_schedule__mw__generation__caiso_totals,0.0720977783203125,0.0708075761795044,0.6358309984207153,0.5637332201004028,0.1541942358016967
0,26,dam_schedule__mw__import__caiso_totals,0.032135784626007025,0.03362846374511719,0.2433080077171325,0.2111722230911255,0.0184375047683715
0,26,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0641254186630249,0.06755912303924559,0.1529439091682434,0.0888184905052185,0.0316627025604248
0,27,actual_load__mw__ca_iso_tac,0.05216175317764282,0.05100095272064209,0.6961857080459595,0.6231890320777893,0.6440239548683167
0,27,dam_as_total_procured__mw__nr__as_caiso,0.014210164546966608,0.010701477527618408,0.212024986743927,0.1978148221969604,0.1872068047523498
