数据,目标,方法,k,剩余最大V,剩余危险组合
PJM-load,Y_metered_load_mw,M0,18,0.16145047545433044,0
PJM-load,Y_metered_load_mw,M0,19,0.14074474573135376,0
PJM-load,Y_metered_load_mw,M0,20,0.07284259796142578,0
PJM-load,Y_metered_load_mw,M0,21,0.014922082424163818,0
PJM-load,Y_metered_load_mw,M0,22,0.0,0
PJM-load,Y_metered_load_mw,loco,0,0.8040136098861694,237
PJM-load,Y_metered_load_mw,loco,1,0.8040136098861694,206
PJM-load,Y_metered_load_mw,loco,2,0.8040136098861694,190
PJM-load,Y_metered_load_mw,loco,3,0.7994380593299866,169
PJM-load,Y_metered_load_mw,loco,4,0.7994380593299866,118
PJM-load,Y_metered_load_mw,loco,5,0.7994380593299866,109
PJM-load,Y_metered_load_mw,loco,6,0.7994380593299866,92
PJM-load,Y_metered_load_mw,loco,7,0.7994380593299866,61
PJM-load,Y_metered_load_mw,loco,8,0.7994380593299866,57
PJM-load,Y_metered_load_mw,loco,9,0.7994380593299866,51
PJM-load,Y_metered_load_mw,loco,10,0.7844794988632202,44
PJM-load,Y_metered_load_mw,loco,11,0.7844794988632202,32
PJM-load,Y_metered_load_mw,loco,12,0.7844794988632202,25
PJM-load,Y_metered_load_mw,loco,13,0.7773305177688599,21
PJM-load,Y_metered_load_mw,loco,14,0.6864871978759766,12
PJM-load,Y_metered_load_mw,loco,15,0.5918588638305664,8
PJM-load,Y_metered_load_mw,loco,16,0.5918588638305664,6
PJM-load,Y_metered_load_mw,loco,17,0.5918588638305664,5
PJM-load,Y_metered_load_mw,loco,18,0.5918588638305664,1
PJM-load,Y_metered_load_mw,loco,19,0.5918588638305664,1
PJM-load,Y_metered_load_mw,loco,20,0.5311822891235352,1
PJM-load,Y_metered_load_mw,loco,21,0.13296571373939514,0
PJM-load,Y_metered_load_mw,loco,22,0.0,0
PJM-load,Y_metered_load_mw,perm,0,0.8040136098861694,237
PJM-load,Y_metered_load_mw,perm,1,0.7994380593299866,214
PJM-load,Y_metered_load_mw,perm,2,0.7844794988632202,186
PJM-load,Y_metered_load_mw,perm,3,0.7844794988632202,140
PJM-load,Y_metered_load_mw,perm,4,0.7008562684059143,102
PJM-load,Y_metered_load_mw,perm,5,0.6907196044921875,63
PJM-load,Y_metered_load_mw,perm,6,0.6858540773391724,42
PJM-load,Y_metered_load_mw,perm,7,0.6858540773391724,39
PJM-load,Y_metered_load_mw,perm,8,0.6733013987541199,21
PJM-load,Y_metered_load_mw,perm,9,0.6733013987541199,20
PJM-load,Y_metered_load_mw,perm,10,0.6733013987541199,17
PJM-load,Y_metered_load_mw,perm,11,0.6733013987541199,15
PJM-load,Y_metered_load_mw,perm,12,0.6733013987541199,14
PJM-load,Y_metered_load_mw,perm,13,0.6733013987541199,12
PJM-load,Y_metered_load_mw,perm,14,0.6733013987541199,11
PJM-load,Y_metered_load_mw,perm,15,0.6733013987541199,10
PJM-load,Y_metered_load_mw,perm,16,0.6733013987541199,7
PJM-load,Y_metered_load_mw,perm,17,0.6733013987541199,5
PJM-load,Y_metered_load_mw,perm,18,0.5678702592849731,2
PJM-load,Y_metered_load_mw,perm,19,0.3280065357685089,0
PJM-load,Y_metered_load_mw,perm,20,0.22363901138305664,0
PJM-load,Y_metered_load_mw,perm,21,0.13296571373939514,0
PJM-load,Y_metered_load_mw,perm,22,0.0,0
PJM-load,Y_metered_load_mw,sage,0,0.8040136098861694,237
PJM-load,Y_metered_load_mw,sage,1,0.7994380593299866,214
PJM-load,Y_metered_load_mw,sage,2,0.7138417959213257,174
PJM-load,Y_metered_load_mw,sage,3,0.7008562684059143,147
PJM-load,Y_metered_load_mw,sage,4,0.6907196044921875,101
PJM-load,Y_metered_load_mw,sage,5,0.6858540773391724,77
PJM-load,Y_metered_load_mw,sage,6,0.6733013987541199,49
PJM-load,Y_metered_load_mw,sage,7,0.6733013987541199,23
PJM-load,Y_metered_load_mw,sage,8,0.6733013987541199,20
PJM-load,Y_metered_load_mw,sage,9,0.6733013987541199,18
PJM-load,Y_metered_load_mw,sage,10,0.6733013987541199,17
PJM-load,Y_metered_load_mw,sage,11,0.6733013987541199,16
PJM-load,Y_metered_load_mw,sage,12,0.6733013987541199,15
PJM-load,Y_metered_load_mw,sage,13,0.6050633788108826,8
PJM-load,Y_metered_load_mw,sage,14,0.6050633788108826,6
PJM-load,Y_metered_load_mw,sage,15,0.6050633788108826,5
PJM-load,Y_metered_load_mw,sage,16,0.5384542942047119,4
PJM-load,Y_metered_load_mw,sage,17,0.5384542942047119,3
PJM-load,Y_metered_load_mw,sage,18,0.43384552001953125,0
PJM-load,Y_metered_load_mw,sage,19,0.43384552001953125,0
PJM-load,Y_metered_load_mw,sage,20,0.38173627853393555,0
PJM-load,Y_metered_load_mw,sage,21,0.13575099408626556,0
PJM-load,Y_metered_load_mw,sage,22,0.0,0
PJM-load,Y_metered_load_mw,graph,0,0.8040136098861694,237
PJM-load,Y_metered_load_mw,graph,1,0.8040136098861694,196
PJM-load,Y_metered_load_mw,graph,2,0.7138417959213257,174
PJM-load,Y_metered_load_mw,graph,3,0.6797634959220886,143
PJM-load,Y_metered_load_mw,graph,4,0.6716117262840271,115
PJM-load,Y_metered_load_mw,graph,5,0.6716117262840271,87
PJM-load,Y_metered_load_mw,graph,6,0.655824601650238,43
PJM-load,Y_metered_load_mw,graph,7,0.5957158803939819,22
PJM-load,Y_metered_load_mw,graph,8,0.5792549252510071,14
PJM-load,Y_metered_load_mw,graph,9,0.5792549252510071,13
PJM-load,Y_metered_load_mw,graph,10,0.5293060541152954,2
PJM-load,Y_metered_load_mw,graph,11,0.47022274136543274,0
PJM-load,Y_metered_load_mw,graph,12,0.41033557057380676,0
PJM-load,Y_metered_load_mw,graph,13,0.41033557057380676,0
PJM-load,Y_metered_load_mw,graph,14,0.335508793592453,0
PJM-load,Y_metered_load_mw,graph,15,0.2954826354980469,0
PJM-load,Y_metered_load_mw,graph,16,0.2337503433227539,0
PJM-load,Y_metered_load_mw,graph,17,0.2052011340856552,0
PJM-load,Y_metered_load_mw,graph,18,0.16639786958694458,0
PJM-load,Y_metered_load_mw,graph,19,0.16432207822799683,0
PJM-load,Y_metered_load_mw,graph,20,0.0718449130654335,0
PJM-load,Y_metered_load_mw,graph,21,0.057204365730285645,0
PJM-load,Y_metered_load_mw,graph,22,0.0,0
PJM-load,Y_metered_load_mw,M2_est,0,0.8040136098861694,237
PJM-load,Y_metered_load_mw,M2_est,1,0.7994380593299866,214
PJM-load,Y_metered_load_mw,M2_est,2,0.7138417959213257,174
PJM-load,Y_metered_load_mw,M2_est,3,0.7040213346481323,127
PJM-load,Y_metered_load_mw,M2_est,4,0.7040213346481323,98
PJM-load,Y_metered_load_mw,M2_est,5,0.7040213346481323,80
PJM-load,Y_metered_load_mw,M2_est,6,0.6466087698936462,60
PJM-load,Y_metered_load_mw,M2_est,7,0.6466087698936462,38
PJM-load,Y_metered_load_mw,M2_est,8,0.6085121631622314,19
PJM-load,Y_metered_load_mw,M2_est,9,0.6085121631622314,12
PJM-load,Y_metered_load_mw,M2_est,10,0.5960305333137512,5
PJM-load,Y_metered_load_mw,M2_est,11,0.5373112559318542,4
PJM-load,Y_metered_load_mw,M2_est,12,0.5211198329925537,3
PJM-load,Y_metered_load_mw,M2_est,13,0.5033959746360779,1
PJM-load,Y_metered_load_mw,M2_est,14,0.335508793592453,0
PJM-load,Y_metered_load_mw,M2_est,15,0.2954826354980469,0
PJM-load,Y_metered_load_mw,M2_est,16,0.2337503433227539,0
PJM-load,Y_metered_load_mw,M2_est,17,0.2052011340856552,0
PJM-load,Y_metered_load_mw,M2_est,18,0.16639786958694458,0
PJM-load,Y_metered_load_mw,M2_est,19,0.16639786958694458,0
PJM-load,Y_metered_load_mw,M2_est,20,0.07284259796142578,0
PJM-load,Y_metered_load_mw,M2_est,21,0.014922082424163818,0
PJM-load,Y_metered_load_mw,M2_est,22,0.0,0
PJM-load,Y_metered_load_mw,M2_cert,0,0.8040136098861694,237
PJM-load,Y_metered_load_mw,M2_cert,1,0.7994380593299866,214
PJM-load,Y_metered_load_mw,M2_cert,2,0.7138417959213257,174
PJM-load,Y_metered_load_mw,M2_cert,3,0.6797634959220886,143
PJM-load,Y_metered_load_mw,M2_cert,4,0.6733013987541199,97
PJM-load,Y_metered_load_mw,M2_cert,5,0.6733013987541199,69
PJM-load,Y_metered_load_mw,M2_cert,6,0.655824601650238,45
PJM-load,Y_metered_load_mw,M2_cert,7,0.6192626953125,29
PJM-load,Y_metered_load_mw,M2_cert,8,0.5610985159873962,12
PJM-load,Y_metered_load_mw,M2_cert,9,0.5104088187217712,2
PJM-load,Y_metered_load_mw,M2_cert,10,0.47022274136543274,0
PJM-load,Y_metered_load_mw,M2_cert,11,0.41040971875190735,0
PJM-load,Y_metered_load_mw,M2_cert,12,0.335508793592453,0
PJM-load,Y_metered_load_mw,M2_cert,13,0.3032296597957611,0
PJM-load,Y_metered_load_mw,M2_cert,14,0.2954826354980469,0
PJM-load,Y_metered_load_mw,M2_cert,15,0.23953557014465332,0
PJM-load,Y_metered_load_mw,M2_cert,16,0.2337503433227539,0
PJM-load,Y_metered_load_mw,M2_cert,17,0.18568509817123413,0
PJM-load,Y_metered_load_mw,M2_cert,18,0.18568509817123413,0
PJM-load,Y_metered_load_mw,M2_cert,19,0.16145047545433044,0
PJM-load,Y_metered_load_mw,M2_cert,20,0.10290735960006714,0
PJM-load,Y_metered_load_mw,M2_cert,21,0.019204124808311462,0
PJM-load,Y_metered_load_mw,M2_cert,22,0.0,0
PJM-load,Y_metered_load_mw,M2,0,0.8040136098861694,237
PJM-load,Y_metered_load_mw,M2,1,0.7994380593299866,214
PJM-load,Y_metered_load_mw,M2,2,0.7138417959213257,174
PJM-load,Y_metered_load_mw,M2,3,0.7040213346481323,127
PJM-load,Y_metered_load_mw,M2,4,0.6733013987541199,97
PJM-load,Y_metered_load_mw,M2,5,0.6733013987541199,69
PJM-load,Y_metered_load_mw,M2,6,0.655824601650238,45
PJM-load,Y_metered_load_mw,M2,7,0.6192626953125,29
PJM-load,Y_metered_load_mw,M2,8,0.5610985159873962,12
PJM-load,Y_metered_load_mw,M2,9,0.5104088187217712,2
PJM-load,Y_metered_load_mw,M2,10,0.47022274136543274,0
PJM-load,Y_metered_load_mw,M2,11,0.41040971875190735,0
PJM-load,Y_metered_load_mw,M2,12,0.335508793592453,0
PJM-load,Y_metered_load_mw,M2,13,0.335508793592453,0
PJM-load,Y_metered_load_mw,M2,14,0.2954826354980469,0
PJM-load,Y_metered_load_mw,M2,15,0.2954826354980469,0
PJM-load,Y_metered_load_mw,M2,16,0.2337503433227539,0
PJM-load,Y_metered_load_mw,M2,17,0.18568509817123413,0
PJM-load,Y_metered_load_mw,M2,18,0.16639786958694458,0
PJM-load,Y_metered_load_mw,M2,19,0.16639786958694458,0
PJM-load,Y_metered_load_mw,M2,20,0.07284259796142578,0
PJM-load,Y_metered_load_mw,M2,21,0.019204124808311462,0
PJM-load,Y_metered_load_mw,M2,22,0.0,0
PJM-gen/ic,Y_total_gen,pearson,0,0.9851414561271667,179
PJM-gen/ic,Y_total_gen,pearson,1,0.9793293476104736,178
PJM-gen/ic,Y_total_gen,pearson,2,0.80049067735672,177
PJM-gen/ic,Y_total_gen,pearson,3,0.7993975281715393,146
PJM-gen/ic,Y_total_gen,pearson,4,0.722550094127655,111
PJM-gen/ic,Y_total_gen,pearson,5,0.722550094127655,88
PJM-gen/ic,Y_total_gen,pearson,6,0.722550094127655,75
PJM-gen/ic,Y_total_gen,pearson,7,0.722550094127655,60
PJM-gen/ic,Y_total_gen,pearson,8,0.668405294418335,48
PJM-gen/ic,Y_total_gen,pearson,9,0.668405294418335,39
PJM-gen/ic,Y_total_gen,pearson,10,0.668405294418335,29
PJM-gen/ic,Y_total_gen,pearson,11,0.6594932079315186,26
PJM-gen/ic,Y_total_gen,pearson,12,0.6594932079315186,24
PJM-gen/ic,Y_total_gen,pearson,13,0.6594932079315186,21
PJM-gen/ic,Y_total_gen,pearson,14,0.5773409605026245,12
PJM-gen/ic,Y_total_gen,pearson,15,0.5773409605026245,11
PJM-gen/ic,Y_total_gen,pearson,16,0.571025550365448,6
PJM-gen/ic,Y_total_gen,pearson,17,0.571025550365448,4
PJM-gen/ic,Y_total_gen,pearson,18,0.31740593910217285,0
PJM-gen/ic,Y_total_gen,pearson,19,0.31740593910217285,0
PJM-gen/ic,Y_total_gen,pearson,20,0.30828022956848145,0
PJM-gen/ic,Y_total_gen,pearson,21,0.23689308762550354,0
PJM-gen/ic,Y_total_gen,pearson,22,0.17163030803203583,0
PJM-gen/ic,Y_total_gen,pearson,23,0.08140446245670319,0
PJM-gen/ic,Y_total_gen,pearson,24,0.0,0
PJM-gen/ic,Y_total_gen,spearman,0,0.9851414561271667,179
PJM-gen/ic,Y_total_gen,spearman,1,0.9793293476104736,178
PJM-gen/ic,Y_total_gen,spearman,2,0.80049067735672,177
PJM-gen/ic,Y_total_gen,spearman,3,0.7993975281715393,146
PJM-gen/ic,Y_total_gen,spearman,4,0.7993975281715393,128
PJM-gen/ic,Y_total_gen,spearman,5,0.722550094127655,96
PJM-gen/ic,Y_total_gen,spearman,6,0.722550094127655,75
PJM-gen/ic,Y_total_gen,spearman,7,0.722550094127655,60
PJM-gen/ic,Y_total_gen,spearman,8,0.668405294418335,48
PJM-gen/ic,Y_total_gen,spearman,9,0.668405294418335,39
PJM-gen/ic,Y_total_gen,spearman,10,0.668405294418335,36
PJM-gen/ic,Y_total_gen,spearman,11,0.6594932079315186,33
PJM-gen/ic,Y_total_gen,spearman,12,0.5907500386238098,21
PJM-gen/ic,Y_total_gen,spearman,13,0.5907500386238098,18
PJM-gen/ic,Y_total_gen,spearman,14,0.5907500386238098,12
PJM-gen/ic,Y_total_gen,spearman,15,0.5907500386238098,9
PJM-gen/ic,Y_total_gen,spearman,16,0.5907500386238098,5
PJM-gen/ic,Y_total_gen,spearman,17,0.571025550365448,4
PJM-gen/ic,Y_total_gen,spearman,18,0.31740593910217285,0
PJM-gen/ic,Y_total_gen,spearman,19,0.23332315683364868,0
PJM-gen/ic,Y_total_gen,spearman,20,0.23332315683364868,0
PJM-gen/ic,Y_total_gen,spearman,21,0.2093377709388733,0
PJM-gen/ic,Y_total_gen,spearman,22,0.15315282344818115,0
PJM-gen/ic,Y_total_gen,spearman,23,0.018811404705047607,0
PJM-gen/ic,Y_total_gen,spearman,24,0.0,0
PJM-gen/ic,Y_total_gen,mi,0,0.9851414561271667,179
PJM-gen/ic,Y_total_gen,mi,1,0.9793293476104736,178
PJM-gen/ic,Y_total_gen,mi,2,0.80049067735672,177
PJM-gen/ic,Y_total_gen,mi,3,0.80049067735672,141
PJM-gen/ic,Y_total_gen,mi,4,0.722550094127655,111
PJM-gen/ic,Y_total_gen,mi,5,0.6827913522720337,81
PJM-gen/ic,Y_total_gen,mi,6,0.6686607003211975,65
PJM-gen/ic,Y_total_gen,mi,7,0.6686607003211975,49
PJM-gen/ic,Y_total_gen,mi,8,0.6402602791786194,34
PJM-gen/ic,Y_total_gen,mi,9,0.6220999956130981,16
PJM-gen/ic,Y_total_gen,mi,10,0.5714139938354492,7
PJM-gen/ic,Y_total_gen,mi,11,0.5096690654754639,2
PJM-gen/ic,Y_total_gen,mi,12,0.48268136382102966,0
PJM-gen/ic,Y_total_gen,mi,13,0.403905987739563,0
PJM-gen/ic,Y_total_gen,mi,14,0.3244294822216034,0
PJM-gen/ic,Y_total_gen,mi,15,0.3113682270050049,0
PJM-gen/ic,Y_total_gen,mi,16,0.3052189350128174,0
PJM-gen/ic,Y_total_gen,mi,17,0.2744927406311035,0
PJM-gen/ic,Y_total_gen,mi,18,0.2744927406311035,0
PJM-gen/ic,Y_total_gen,mi,19,0.23929035663604736,0
PJM-gen/ic,Y_total_gen,mi,20,0.18977415561676025,0
PJM-gen/ic,Y_total_gen,mi,21,0.16062986850738525,0
PJM-gen/ic,Y_total_gen,mi,22,0.09395074099302292,0
PJM-gen/ic,Y_total_gen,mi,23,0.046159327030181885,0
PJM-gen/ic,Y_total_gen,mi,24,0.0,0
PJM-gen/ic,Y_total_gen,dcor,0,0.9851414561271667,179
PJM-gen/ic,Y_total_gen,dcor,1,0.9793293476104736,178
PJM-gen/ic,Y_total_gen,dcor,2,0.80049067735672,177
PJM-gen/ic,Y_total_gen,dcor,3,0.7993975281715393,146
PJM-gen/ic,Y_total_gen,dcor,4,0.722550094127655,111
PJM-gen/ic,Y_total_gen,dcor,5,0.722550094127655,96
PJM-gen/ic,Y_total_gen,dcor,6,0.722550094127655,80
PJM-gen/ic,Y_total_gen,dcor,7,0.722550094127655,60
PJM-gen/ic,Y_total_gen,dcor,8,0.668405294418335,48
PJM-gen/ic,Y_total_gen,dcor,9,0.668405294418335,39
PJM-gen/ic,Y_total_gen,dcor,10,0.668405294418335,29
PJM-gen/ic,Y_total_gen,dcor,11,0.6594932079315186,26
PJM-gen/ic,Y_total_gen,dcor,12,0.6594932079315186,24
PJM-gen/ic,Y_total_gen,dcor,13,0.6594932079315186,21
PJM-gen/ic,Y_total_gen,dcor,14,0.5907500386238098,12
PJM-gen/ic,Y_total_gen,dcor,15,0.5773409605026245,11
PJM-gen/ic,Y_total_gen,dcor,16,0.5373954772949219,5
PJM-gen/ic,Y_total_gen,dcor,17,0.5160691738128662,1
PJM-gen/ic,Y_total_gen,dcor,18,0.470081627368927,0
PJM-gen/ic,Y_total_gen,dcor,19,0.470081627368927,0
PJM-gen/ic,Y_total_gen,dcor,20,0.4486570656299591,0
PJM-gen/ic,Y_total_gen,dcor,21,0.17221605777740479,0
PJM-gen/ic,Y_total_gen,dcor,22,0.10855555534362793,0
PJM-gen/ic,Y_total_gen,dcor,23,0.018811404705047607,0
PJM-gen/ic,Y_total_gen,dcor,24,0.0,0
PJM-gen/ic,Y_total_gen,M0,0,0.9851414561271667,179
PJM-gen/ic,Y_total_gen,M0,1,0.9793293476104736,178
PJM-gen/ic,Y_total_gen,M0,2,0.80049067735672,177
PJM-gen/ic,Y_total_gen,M0,3,0.7692201733589172,145
PJM-gen/ic,Y_total_gen,M0,4,0.7645061612129211,115
PJM-gen/ic,Y_total_gen,M0,5,0.6827913522720337,81
PJM-gen/ic,Y_total_gen,M0,6,0.6686607003211975,54
PJM-gen/ic,Y_total_gen,M0,7,0.6625536680221558,41
PJM-gen/ic,Y_total_gen,M0,8,0.6625536680221558,22
PJM-gen/ic,Y_total_gen,M0,9,0.5949275493621826,9
PJM-gen/ic,Y_total_gen,M0,10,0.5949275493621826,7
PJM-gen/ic,Y_total_gen,M0,11,0.5329107642173767,4
PJM-gen/ic,Y_total_gen,M0,12,0.5329107642173767,3
PJM-gen/ic,Y_total_gen,M0,13,0.35053300857543945,0
PJM-gen/ic,Y_total_gen,M0,14,0.3161661624908447,0
PJM-gen/ic,Y_total_gen,M0,15,0.2952839732170105,0
PJM-gen/ic,Y_total_gen,M0,16,0.27459779381752014,0
PJM-gen/ic,Y_total_gen,M0,17,0.27459779381752014,0
PJM-gen/ic,Y_total_gen,M0,18,0.2341052144765854,0
PJM-gen/ic,Y_total_gen,M0,19,0.2341052144765854,0
PJM-gen/ic,Y_total_gen,M0,20,0.19073820114135742,0
PJM-gen/ic,Y_total_gen,M0,21,0.1510639786720276,0
PJM-gen/ic,Y_total_gen,M0,22,0.09037935733795166,0
PJM-gen/ic,Y_total_gen,M0,23,0.012285232543945312,0
PJM-gen/ic,Y_total_gen,M0,24,0.0,0
PJM-gen/ic,Y_total_gen,loco,0,0.9851414561271667,179
PJM-gen/ic,Y_total_gen,loco,1,0.9793293476104736,178
PJM-gen/ic,Y_total_gen,loco,2,0.9786683320999146,160
PJM-gen/ic,Y_total_gen,loco,3,0.9786683320999146,139
PJM-gen/ic,Y_total_gen,loco,4,0.9786683320999146,120
PJM-gen/ic,Y_total_gen,loco,5,0.9786683320999146,98
PJM-gen/ic,Y_total_gen,loco,6,0.9786683320999146,72
PJM-gen/ic,Y_total_gen,loco,7,0.9786683320999146,56
PJM-gen/ic,Y_total_gen,loco,8,0.976296067237854,51
PJM-gen/ic,Y_total_gen,loco,9,0.976296067237854,39
PJM-gen/ic,Y_total_gen,loco,10,0.976296067237854,28
PJM-gen/ic,Y_total_gen,loco,11,0.976296067237854,23
PJM-gen/ic,Y_total_gen,loco,12,0.976296067237854,22
PJM-gen/ic,Y_total_gen,loco,13,0.976296067237854,17
PJM-gen/ic,Y_total_gen,loco,14,0.976296067237854,11
PJM-gen/ic,Y_total_gen,loco,15,0.976296067237854,5
PJM-gen/ic,Y_total_gen,loco,16,0.9756090044975281,4
PJM-gen/ic,Y_total_gen,loco,17,0.9744800925254822,1
PJM-gen/ic,Y_total_gen,loco,18,0.9744800925254822,1
PJM-gen/ic,Y_total_gen,loco,19,0.9739714860916138,1
PJM-gen/ic,Y_total_gen,loco,20,0.9739714860916138,1
PJM-gen/ic,Y_total_gen,loco,21,0.9739714860916138,1
PJM-gen/ic,Y_total_gen,loco,22,0.9690360426902771,1
PJM-gen/ic,Y_total_gen,loco,23,0.11111116409301758,0
PJM-gen/ic,Y_total_gen,loco,24,0.0,0
PJM-gen/ic,Y_total_gen,perm,0,0.9851414561271667,179
PJM-gen/ic,Y_total_gen,perm,1,0.9793293476104736,178
PJM-gen/ic,Y_total_gen,perm,2,0.80049067735672,177
PJM-gen/ic,Y_total_gen,perm,3,0.80049067735672,159
PJM-gen/ic,Y_total_gen,perm,4,0.80049067735672,138
PJM-gen/ic,Y_total_gen,perm,5,0.80049067735672,109
PJM-gen/ic,Y_total_gen,perm,6,0.80049067735672,90
PJM-gen/ic,Y_total_gen,perm,7,0.7792580723762512,77
PJM-gen/ic,Y_total_gen,perm,8,0.7792580723762512,61
PJM-gen/ic,Y_total_gen,perm,9,0.7788739204406738,56
PJM-gen/ic,Y_total_gen,perm,10,0.7788739204406738,37
PJM-gen/ic,Y_total_gen,perm,11,0.7788739204406738,31
PJM-gen/ic,Y_total_gen,perm,12,0.6251127123832703,15
PJM-gen/ic,Y_total_gen,perm,13,0.6251127123832703,15
PJM-gen/ic,Y_total_gen,perm,14,0.6251127123832703,13
PJM-gen/ic,Y_total_gen,perm,15,0.6251127123832703,7
PJM-gen/ic,Y_total_gen,perm,16,0.6251127123832703,5
PJM-gen/ic,Y_total_gen,perm,17,0.5116569995880127,1
PJM-gen/ic,Y_total_gen,perm,18,0.40769797563552856,0
PJM-gen/ic,Y_total_gen,perm,19,0.40769797563552856,0
PJM-gen/ic,Y_total_gen,perm,20,0.34877344965934753,0
PJM-gen/ic,Y_total_gen,perm,21,0.3354737460613251,0
PJM-gen/ic,Y_total_gen,perm,22,0.29266566038131714,0
PJM-gen/ic,Y_total_gen,perm,23,0.16888335347175598,0
PJM-gen/ic,Y_total_gen,perm,24,0.0,0
PJM-gen/ic,Y_total_gen,sage,0,0.9851414561271667,179
PJM-gen/ic,Y_total_gen,sage,1,0.9793293476104736,178
PJM-gen/ic,Y_total_gen,sage,2,0.80049067735672,177
PJM-gen/ic,Y_total_gen,sage,3,0.80049067735672,159
PJM-gen/ic,Y_total_gen,sage,4,0.80049067735672,138
PJM-gen/ic,Y_total_gen,sage,5,0.80049067735672,121
PJM-gen/ic,Y_total_gen,sage,6,0.7788739204406738,105
PJM-gen/ic,Y_total_gen,sage,7,0.7788739204406738,90
PJM-gen/ic,Y_total_gen,sage,8,0.7788739204406738,69
PJM-gen/ic,Y_total_gen,sage,9,0.7788739204406738,54
PJM-gen/ic,Y_total_gen,sage,10,0.7788739204406738,39
PJM-gen/ic,Y_total_gen,sage,11,0.7788739204406738,37
PJM-gen/ic,Y_total_gen,sage,12,0.7788739204406738,29
PJM-gen/ic,Y_total_gen,sage,13,0.7445414066314697,19
PJM-gen/ic,Y_total_gen,sage,14,0.7445414066314697,15
PJM-gen/ic,Y_total_gen,sage,15,0.7445414066314697,8
PJM-gen/ic,Y_total_gen,sage,16,0.6754478216171265,4
PJM-gen/ic,Y_total_gen,sage,17,0.6549643874168396,4
PJM-gen/ic,Y_total_gen,sage,18,0.4898785948753357,0
PJM-gen/ic,Y_total_gen,sage,19,0.47808659076690674,0
PJM-gen/ic,Y_total_gen,sage,20,0.47808659076690674,0
PJM-gen/ic,Y_total_gen,sage,21,0.47808659076690674,0
PJM-gen/ic,Y_total_gen,sage,22,0.42976105213165283,0
PJM-gen/ic,Y_total_gen,sage,23,0.38238683342933655,0
PJM-gen/ic,Y_total_gen,sage,24,0.0,0
PJM-gen/ic,Y_total_gen,graph,0,0.9851414561271667,179
PJM-gen/ic,Y_total_gen,graph,1,0.9851414561271667,178
PJM-gen/ic,Y_total_gen,graph,2,0.80049067735672,177
PJM-gen/ic,Y_total_gen,graph,3,0.80049067735672,141
PJM-gen/ic,Y_total_gen,graph,4,0.722550094127655,111
PJM-gen/ic,Y_total_gen,graph,5,0.6827913522720337,81
PJM-gen/ic,Y_total_gen,graph,6,0.6686607003211975,54
PJM-gen/ic,Y_total_gen,graph,7,0.6686607003211975,39
PJM-gen/ic,Y_total_gen,graph,8,0.6625536680221558,27
PJM-gen/ic,Y_total_gen,graph,9,0.5949275493621826,14
PJM-gen/ic,Y_total_gen,graph,10,0.5949275493621826,7
PJM-gen/ic,Y_total_gen,graph,11,0.5329107642173767,4
PJM-gen/ic,Y_total_gen,graph,12,0.5329107642173767,3
PJM-gen/ic,Y_total_gen,graph,13,0.35053300857543945,0
PJM-gen/ic,Y_total_gen,graph,14,0.35053300857543945,0
PJM-gen/ic,Y_total_gen,graph,15,0.3244294822216034,0
PJM-gen/ic,Y_total_gen,graph,16,0.3244294822216034,0
PJM-gen/ic,Y_total_gen,graph,17,0.2912209630012512,0
PJM-gen/ic,Y_total_gen,graph,18,0.2341052144765854,0
PJM-gen/ic,Y_total_gen,graph,19,0.21319115161895752,0
PJM-gen/ic,Y_total_gen,graph,20,0.2078126072883606,0
PJM-gen/ic,Y_total_gen,graph,21,0.18977415561676025,0
PJM-gen/ic,Y_total_gen,graph,22,0.11358469724655151,0
PJM-gen/ic,Y_total_gen,graph,23,0.09154725074768066,0
PJM-gen/ic,Y_total_gen,graph,24,0.0,0
PJM-gen/ic,Y_total_gen,M2_est,0,0.9851414561271667,179
PJM-gen/ic,Y_total_gen,M2_est,1,0.9793293476104736,178
PJM-gen/ic,Y_total_gen,M2_est,2,0.80049067735672,177
PJM-gen/ic,Y_total_gen,M2_est,3,0.7993975281715393,146
PJM-gen/ic,Y_total_gen,M2_est,4,0.722550094127655,111
PJM-gen/ic,Y_total_gen,M2_est,5,0.6989151835441589,92
PJM-gen/ic,Y_total_gen,M2_est,6,0.6911213994026184,78
PJM-gen/ic,Y_total_gen,M2_est,7,0.6911213994026184,54
PJM-gen/ic,Y_total_gen,M2_est,8,0.6911213994026184,41
PJM-gen/ic,Y_total_gen,M2_est,9,0.6594932079315186,38
PJM-gen/ic,Y_total_gen,M2_est,10,0.6594932079315186,36
PJM-gen/ic,Y_total_gen,M2_est,11,0.6251127123832703,17
PJM-gen/ic,Y_total_gen,M2_est,12,0.5606397390365601,14
PJM-gen/ic,Y_total_gen,M2_est,13,0.5436567664146423,7
PJM-gen/ic,Y_total_gen,M2_est,14,0.5373954772949219,6
PJM-gen/ic,Y_total_gen,M2_est,15,0.5160691738128662,1
PJM-gen/ic,Y_total_gen,M2_est,16,0.3244294822216034,0
PJM-gen/ic,Y_total_gen,M2_est,17,0.2912209630012512,0
PJM-gen/ic,Y_total_gen,M2_est,18,0.2341052144765854,0
PJM-gen/ic,Y_total_gen,M2_est,19,0.2341052144765854,0
PJM-gen/ic,Y_total_gen,M2_est,20,0.21369071304798126,0
PJM-gen/ic,Y_total_gen,M2_est,21,0.17221605777740479,0
