i,j,pair_leak,pair_effect,synergy,superadd,gi,gj,single_i,single_j,max_single
33,38,0.1473388671875,0.2316918969154358,0.0036703646183013916,0.0004353523254394531,da_as_as_req_mw_thirty_minutes_reserve,system_energy_price_da,0.014582937583327293,0.1436685025691986,0.1436685025691986
10,20,0.05160699784755707,0.06690442562103271,0.0035676583647727966,-0.0006136298179626465,gen_fuel_coal_pct,forecast_load_mw_day_ahead,0.009728838689625263,0.04803933948278427,0.04803933948278427
14,43,0.052226290106773376,0.079109787940979,0.0035363882780075073,-0.0014761686325073242,gen_fuel_nuclear_pct,gross_inadv_interchange_mw,0.005214559379965067,0.04868990182876587,0.04868990182876587
15,19,0.05587933957576752,0.06263303756713867,0.003535456955432892,0.0018930435180664062,gen_fuel_oil_pct,forecast_load_mw_latest_available,0.000999844865873456,0.052343882620334625,0.052343882620334625
4,13,0.03952261060476303,0.08528578281402588,0.003495011478662491,0.0006663203239440918,gen_fuel_nuclear_mw,gen_fuel_multiple_fuels_pct,0.03602759912610054,0.003796694800257683,0.03602759912610054
12,38,0.1471114456653595,0.1887061595916748,0.0034429430961608887,0.0008630156517028809,gen_fuel_hydro_pct,system_energy_price_da,8.098755643004552e-05,0.1436685025691986,0.1436685025691986
5,15,0.005409011617302895,0.008439481258392334,0.003391954116523266,0.004510164260864258,gen_fuel_oil_mw,gen_fuel_oil_pct,0.0020170575007796288,0.000999844865873456,0.0020170575007796288
13,14,0.008579613640904427,0.031546175479888916,0.0033650542609393597,-4.965066909790039e-05,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,0.003796694800257683,0.005214559379965067,0.005214559379965067
5,24,0.0071907672099769115,0.004563271999359131,0.0033430648036301136,-0.00034564733505249023,gen_fuel_oil_mw,total_pjm_reg_purchases,0.0020170575007796288,0.003847702406346798,0.003847702406346798
24,33,0.017911696806550026,0.04811066389083862,0.0033287592232227325,0.0015357732772827148,total_pjm_reg_purchases,da_as_as_req_mw_thirty_minutes_reserve,0.003847702406346798,0.014582937583327293,0.014582937583327293
13,40,0.01572697050869465,0.05038416385650635,0.0033216793090105057,0.00141143798828125,gen_fuel_multiple_fuels_pct,marginal_loss_price_rt,0.003796694800257683,0.012405291199684143,0.012405291199684143
15,20,0.05133979395031929,0.05596613883972168,0.003300454467535019,0.0017125606536865234,gen_fuel_oil_pct,forecast_load_mw_day_ahead,0.000999844865873456,0.04803933948278427,0.04803933948278427
13,43,0.05198744684457779,0.053550541400909424,0.00329754501581192,-0.0003109574317932129,gen_fuel_multiple_fuels_pct,gross_inadv_interchange_mw,0.003796694800257683,0.04868990182876587,0.04868990182876587
10,43,0.05193237215280533,0.06935614347457886,0.0032424703240394592,0.0029114484786987305,gen_fuel_coal_pct,gross_inadv_interchange_mw,0.009728838689625263,0.04868990182876587,0.04868990182876587
24,37,0.07960523664951324,0.1064496636390686,0.0032173842191696167,-0.00019729137420654297,total_pjm_reg_purchases,da_as_nsr_mw_primary_reserve,0.003847702406346798,0.07638785243034363,0.07638785243034363
5,42,0.012390530668199062,0.02145969867706299,0.0031626932322978973,-0.00012540817260742188,gen_fuel_oil_mw,gross_sched_interchange_mw,0.0020170575007796288,0.009227837435901165,0.009227837435901165
24,40,0.015560568310320377,0.048898398876190186,0.0031552771106362343,-0.0003726482391357422,total_pjm_reg_purchases,marginal_loss_price_rt,0.003847702406346798,0.012405291199684143,0.012405291199684143
4,42,0.03917912393808365,0.10004568099975586,0.0031515248119831085,-0.0015482902526855469,gen_fuel_nuclear_mw,gross_sched_interchange_mw,0.03602759912610054,0.009227837435901165,0.03602759912610054
29,37,0.079507976770401,0.11339807510375977,0.003120124340057373,0.006092548370361328,da_as_mcp_primary_reserve,da_as_nsr_mw_primary_reserve,0.0016710057388991117,0.07638785243034363,0.07638785243034363
38,40,0.1467660814523697,0.27273029088974,0.0030975788831710815,0.03877758979797363,system_energy_price_da,marginal_loss_price_rt,0.1436685025691986,0.012405291199684143,0.1436685025691986
4,16,0.039109006524086,0.09249573945999146,0.0030814073979854584,0.005636930465698242,gen_fuel_nuclear_mw,gen_fuel_other_renewables_pct,0.03602759912610054,0.0009804742876440287,0.03602759912610054
24,42,0.012291941791772842,0.022332847118377686,0.0030641043558716774,0.00018864870071411133,total_pjm_reg_purchases,gross_sched_interchange_mw,0.003847702406346798,0.009227837435901165,0.009227837435901165
5,10,0.012755738571286201,0.01759737730026245,0.0030268998816609383,0.0004035830497741699,gen_fuel_oil_mw,gen_fuel_coal_pct,0.0020170575007796288,0.009728838689625263,0.009728838689625263
1,26,0.01228820439428091,0.016379356384277344,0.0029977578669786453,0.0005307197570800781,gen_fuel_gas_mw,total_pjm_assigned_reg,0.009290446527302265,0.00010568540164967999,0.009290446527302265
10,15,0.01260591484606266,0.017030656337738037,0.002877076156437397,0.0002573728561401367,gen_fuel_coal_pct,gen_fuel_oil_pct,0.009728838689625263,0.000999844865873456,0.009728838689625263
0,4,0.03884010761976242,0.09669291973114014,0.0028125084936618805,0.001251816749572754,gen_fuel_coal_mw,gen_fuel_nuclear_mw,0.01065902877599001,0.03602759912610054,0.03602759912610054
3,14,0.008019308559596539,0.032135009765625,0.0028047491796314716,-0.0032224655151367188,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_pct,0.004982460755854845,0.005214559379965067,0.005214559379965067
1,15,0.012071114033460617,0.020541489124298096,0.002780667506158352,0.0035213232040405273,gen_fuel_gas_mw,gen_fuel_oil_pct,0.009290446527302265,0.000999844865873456,0.009290446527302265
5,43,0.05144955590367317,0.05496758222579956,0.002759654074907303,0.0013668537139892578,gen_fuel_oil_mw,gross_inadv_interchange_mw,0.0020170575007796288,0.04868990182876587,0.04868990182876587
17,38,0.1464109867811203,0.18772131204605103,0.002742484211921692,9.930133819580078e-05,gen_fuel_solar_pct,system_energy_price_da,0.0006533769192174077,0.1436685025691986,0.1436685025691986
5,39,0.016868283972144127,0.037801921367645264,0.0026375949382781982,-0.0015906095504760742,gen_fuel_oil_mw,total_lmp_rt,0.0020170575007796288,0.014230689033865929,0.014230689033865929
29,30,0.004267608746886253,0.017710626125335693,0.0025966030079871416,0.0042983293533325195,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,0.0016710057388991117,0.0016562787350267172,0.0016710057388991117
24,38,0.14623579382896423,0.19024419784545898,0.002567291259765625,9.453296661376953e-05,total_pjm_reg_purchases,system_energy_price_da,0.003847702406346798,0.1436685025691986,0.1436685025691986
4,5,0.03859105333685875,0.08634376525878906,0.0025634542107582092,0.0019850730895996094,gen_fuel_nuclear_mw,gen_fuel_oil_mw,0.03602759912610054,0.0020170575007796288,0.03602759912610054
5,30,0.00454358197748661,0.016688227653503418,0.0025265244767069817,0.004493594169616699,gen_fuel_oil_mw,da_as_mcp_synchronized_reserve,0.0020170575007796288,0.0016562787350267172,0.0020170575007796288
10,13,0.012199051678180695,0.01831430196762085,0.0024702129885554314,0.0008597373962402344,gen_fuel_coal_pct,gen_fuel_multiple_fuels_pct,0.009728838689625263,0.003796694800257683,0.009728838689625263
14,40,0.014873047359287739,0.06671655178070068,0.0024677561596035957,-0.008980631828308105,gen_fuel_nuclear_pct,marginal_loss_price_rt,0.005214559379965067,0.012405291199684143,0.012405291199684143
1,13,0.01174983661621809,0.018468916416168213,0.002459390088915825,0.0007674694061279297,gen_fuel_gas_mw,gen_fuel_multiple_fuels_pct,0.009290446527302265,0.003796694800257683,0.009290446527302265
5,40,0.014842678792774677,0.053001463413238525,0.002437387593090534,0.004289507865905762,gen_fuel_oil_mw,marginal_loss_price_rt,0.0020170575007796288,0.012405291199684143,0.012405291199684143
3,5,0.007413774263113737,0.009162962436676025,0.002431313507258892,0.000790715217590332,gen_fuel_multiple_fuels_mw,gen_fuel_oil_mw,0.004982460755854845,0.0020170575007796288,0.004982460755854845
21,39,0.01664377935230732,0.03858470916748047,0.002413090318441391,-0.0019051432609558105,rmccp,total_lmp_rt,0.0,0.014230689033865929,0.014230689033865929
0,15,0.012939979322254658,0.01719355583190918,0.0022809505462646484,0.002181828022003174,gen_fuel_coal_mw,gen_fuel_oil_pct,0.01065902877599001,0.000999844865873456,0.01065902877599001
13,24,0.006127455271780491,0.0052599310874938965,0.002279752865433693,9.02414321899414e-05,gen_fuel_multiple_fuels_pct,total_pjm_reg_purchases,0.003796694800257683,0.003847702406346798,0.003847702406346798
27,39,0.0163956880569458,0.03917038440704346,0.002164999023079872,-8.082389831542969e-05,total_pjm_rmccp_cr,total_lmp_rt,0.0,0.014230689033865929,0.014230689033865929
4,15,0.03816349804401398,0.08499950170516968,0.002135898917913437,0.0010613203048706055,gen_fuel_nuclear_mw,gen_fuel_oil_pct,0.03602759912610054,0.000999844865873456,0.03602759912610054
7,38,0.1457713395357132,0.1878334879875183,0.0021028369665145874,0.0001361370086669922,gen_fuel_solar_mw,system_energy_price_da,0.000310735049424693,0.1436685025691986,0.1436685025691986
2,4,0.03812766820192337,0.08371925354003906,0.00210006907582283,0.000786125659942627,gen_fuel_hydro_mw,gen_fuel_nuclear_mw,0.0001221207930939272,0.03602759912610054,0.03602759912610054
1,18,0.011372145265340805,0.028810858726501465,0.00208169873803854,-6.955862045288086e-05,gen_fuel_gas_mw,gen_fuel_wind_pct,0.009290446527302265,0.0008485924336127937,0.009290446527302265
15,24,0.005918167531490326,0.0042986273765563965,0.002070465125143528,-0.00018978118896484375,gen_fuel_oil_pct,total_pjm_reg_purchases,0.000999844865873456,0.003847702406346798,0.003847702406346798
29,40,0.014432225376367569,0.055586278438568115,0.002026934176683426,0.0056566596031188965,da_as_mcp_primary_reserve,marginal_loss_price_rt,0.0016710057388991117,0.012405291199684143,0.012405291199684143
1,17,0.011277955025434494,0.015515267848968506,0.001987508498132229,4.315376281738281e-05,gen_fuel_gas_mw,gen_fuel_solar_pct,0.009290446527302265,0.0006533769192174077,0.009290446527302265
10,17,0.011687763966619968,0.015465974807739258,0.001958925276994705,0.00024074316024780273,gen_fuel_coal_pct,gen_fuel_solar_pct,0.009728838689625263,0.0006533769192174077,0.009728838689625263
5,29,0.003954229410737753,0.009251117706298828,0.0019371719099581242,0.003683626651763916,gen_fuel_oil_mw,da_as_mcp_primary_reserve,0.0020170575007796288,0.0016710057388991117,0.0020170575007796288
8,38,0.14560523629188538,0.1875854730606079,0.0019367337226867676,-0.00040096044540405273,gen_fuel_storage_mw,system_energy_price_da,0.0,0.1436685025691986,0.1436685025691986
17,40,0.014336294494569302,0.04753297567367554,0.0019310032948851585,0.0007895827293395996,gen_fuel_solar_pct,marginal_loss_price_rt,0.0006533769192174077,0.012405291199684143,0.012405291199684143
15,42,0.011151502840220928,0.020989954471588135,0.0019236654043197632,-0.00017464160919189453,gen_fuel_oil_pct,gross_sched_interchange_mw,0.000999844865873456,0.009227837435901165,0.009227837435901165
13,29,0.005707959178835154,0.006161928176879883,0.0019112643785774708,0.0003336668014526367,gen_fuel_multiple_fuels_pct,da_as_mcp_primary_reserve,0.003796694800257683,0.0016710057388991117,0.003796694800257683
5,37,0.07829784601926804,0.10661983489990234,0.001909993588924408,0.0005319714546203613,gen_fuel_oil_mw,da_as_nsr_mw_primary_reserve,0.0020170575007796288,0.07638785243034363,0.07638785243034363
3,29,0.006818377412855625,0.010441064834594727,0.00183591665700078,0.0008511543273925781,gen_fuel_multiple_fuels_mw,da_as_mcp_primary_reserve,0.004982460755854845,0.0016710057388991117,0.004982460755854845
1,11,0.011114359833300114,0.021415412425994873,0.0018239133059978485,0.00247877836227417,gen_fuel_gas_mw,gen_fuel_gas_pct,0.009290446527302265,0.0,0.009290446527302265
9,19,0.05414125695824623,0.08317297697067261,0.0017973743379116058,-0.00019508600234985352,gen_fuel_wind_mw,forecast_load_mw_latest_available,0.0,0.052343882620334625,0.052343882620334625
27,40,0.014187287539243698,0.048521578311920166,0.001781996339559555,-4.9054622650146484e-05,total_pjm_rmccp_cr,marginal_loss_price_rt,0.0,0.012405291199684143,0.012405291199684143
4,39,0.03780608996748924,0.1291348934173584,0.0017784908413887024,0.009733498096466064,gen_fuel_nuclear_mw,total_lmp_rt,0.03602759912610054,0.014230689033865929,0.03602759912610054
29,43,0.050450533628463745,0.0560077428817749,0.001760631799697876,0.0011893510818481445,da_as_mcp_primary_reserve,gross_inadv_interchange_mw,0.0016710057388991117,0.04868990182876587,0.04868990182876587
3,15,0.006707164458930492,0.008689701557159424,0.0017247037030756474,0.0007379651069641113,gen_fuel_multiple_fuels_mw,gen_fuel_oil_pct,0.004982460755854845,0.000999844865873456,0.004982460755854845
3,18,0.006701725069433451,0.01728665828704834,0.0017192643135786057,-0.00252532958984375,gen_fuel_multiple_fuels_mw,gen_fuel_wind_pct,0.004982460755854845,0.0008485924336127937,0.004982460755854845
9,20,0.0497516393661499,0.07695192098617554,0.001712299883365631,7.027387619018555e-05,gen_fuel_wind_mw,forecast_load_mw_day_ahead,0.0,0.04803933948278427,0.04803933948278427
15,30,0.003333551809191704,0.015778779983520508,0.0016772730741649866,0.00400465726852417,gen_fuel_oil_pct,da_as_mcp_synchronized_reserve,0.000999844865873456,0.0016562787350267172,0.0016562787350267172
17,24,0.005520379636436701,0.0030239224433898926,0.0016726772300899029,8.356571197509766e-05,gen_fuel_solar_pct,total_pjm_reg_purchases,0.0006533769192174077,0.003847702406346798,0.003847702406346798
18,40,0.014008683152496815,0.05857038497924805,0.0016033919528126717,-0.0015813112258911133,gen_fuel_wind_pct,marginal_loss_price_rt,0.0008485924336127937,0.012405291199684143,0.012405291199684143
15,40,0.013979913666844368,0.050556957721710205,0.001574622467160225,0.0022655129432678223,gen_fuel_oil_pct,marginal_loss_price_rt,0.000999844865873456,0.012405291199684143,0.012405291199684143
3,17,0.006551210302859545,0.006622374057769775,0.0015687495470046997,0.0002186894416809082,gen_fuel_multiple_fuels_mw,gen_fuel_solar_pct,0.004982460755854845,0.0006533769192174077,0.004982460755854845
16,43,0.05024965479969978,0.057183027267456055,0.0015597529709339142,0.0010821819305419922,gen_fuel_other_renewables_pct,gross_inadv_interchange_mw,0.0009804742876440287,0.04868990182876587,0.04868990182876587
30,37,0.07793117314577103,0.11494743824005127,0.0015433207154273987,0.0010147690773010254,da_as_mcp_synchronized_reserve,da_as_nsr_mw_primary_reserve,0.0016562787350267172,0.07638785243034363,0.07638785243034363
10,29,0.011264326982200146,0.018280386924743652,0.0015354882925748825,-0.00013107061386108398,gen_fuel_coal_pct,da_as_mcp_primary_reserve,0.009728838689625263,0.0016710057388991117,0.009728838689625263
5,17,0.00355123495683074,0.002400696277618408,0.0015341774560511112,1.9431114196777344e-05,gen_fuel_oil_mw,gen_fuel_solar_pct,0.0020170575007796288,0.0006533769192174077,0.0020170575007796288
4,10,0.037534214556217194,0.10308170318603516,0.0015066154301166534,0.005879044532775879,gen_fuel_nuclear_mw,gen_fuel_coal_pct,0.03602759912610054,0.009728838689625263,0.03602759912610054
7,10,0.01123062428086996,0.015474200248718262,0.0015017855912446976,0.0001736283302307129,gen_fuel_solar_mw,gen_fuel_coal_pct,0.000310735049424693,0.009728838689625263,0.009728838689625263
15,43,0.05019053816795349,0.05465376377105713,0.001500636339187622,0.001473546028137207,gen_fuel_oil_pct,gross_inadv_interchange_mw,0.000999844865873456,0.04868990182876587,0.04868990182876587
15,17,0.002491532824933529,0.0020113587379455566,0.001491687959060073,5.060434341430664e-05,gen_fuel_oil_pct,gen_fuel_solar_pct,0.000999844865873456,0.0006533769192174077,0.000999844865873456
3,26,0.006443892139941454,0.006950438022613525,0.0014614313840866089,0.00017023086547851562,gen_fuel_multiple_fuels_mw,total_pjm_assigned_reg,0.004982460755854845,0.00010568540164967999,0.004982460755854845
0,17,0.012110581621527672,0.013598322868347168,0.0014515528455376625,0.00013464689254760742,gen_fuel_coal_mw,gen_fuel_solar_pct,0.01065902877599001,0.0006533769192174077,0.01065902877599001
1,7,0.010714670643210411,0.015512645244598389,0.001424224115908146,-3.4809112548828125e-05,gen_fuel_gas_mw,gen_fuel_solar_mw,0.009290446527302265,0.000310735049424693,0.009290446527302265
5,13,0.005215347744524479,0.0049547553062438965,0.0014186529442667961,0.00034415721893310547,gen_fuel_oil_mw,gen_fuel_multiple_fuels_pct,0.0020170575007796288,0.003796694800257683,0.003796694800257683
