indices,child_search_syn,child_audit_syn,child_search_conf,child_audit_conf,child_conf_stable,any_parent_score_search,aligned_parent_score_search_caudit,aligned_parent_score_search_csearch,any_parent_score_audit,aligned_parent_score_audit,any_rank_search,aligned_rank_search_caudit,aligned_rank_search_csearch,any_rank_audit,aligned_rank_audit,best_parent_conf_search,best_parent_conf_audit,best_parent_conf_matches_child_audit,best_parent_conf_matches_child_search,best_parent_pos_search,best_parent_pos_audit
"0,2,3,31",0.05224265158176422,0.04468049108982086,11,11,True,0.1134573295712471,0.09503383934497833,0.09503383934497833,0.13462801277637482,0.09996453672647476,211,218,218,130,164,3,2,False,False,3,3
"0,2,3,32",0.05224168673157692,0.04468017444014549,11,11,True,0.1134614646434784,0.0950365960597992,0.0950365960597992,0.13462978601455688,0.09996581077575684,210,217,217,129,163,3,2,False,False,3,3
"0,2,3,33",0.05827997624874115,0.05180554836988449,11,11,True,0.10873746871948242,0.08903983235359192,0.08903983235359192,0.1208202913403511,0.09742068499326706,257,272,272,205,172,3,2,False,False,3,3
"0,2,3,37",0.08183209598064423,0.09219276905059814,11,11,True,0.08281259983778,0.08281259983778,0.08281259983778,0.1250399500131607,0.1250399500131607,810,342,342,177,45,11,11,True,True,1,1
"0,2,3,39",0.05438665673136711,0.028921736404299736,11,11,True,0.0805424377322197,0.0805424377322197,0.0805424377322197,0.07310623675584793,0.07310623675584793,885,380,380,1347,504,11,11,True,True,1,1
"0,2,4,31",0.05623088404536247,0.05548090487718582,11,11,True,0.11164572089910507,0.11164572089910507,0.11164572089910507,0.1167420744895935,0.1167420744895935,224,83,83,241,68,11,11,True,True,0,0
"0,2,4,32",0.05622933804988861,0.055479951202869415,11,11,True,0.11164572089910507,0.11164572089910507,0.11164572089910507,0.1167420744895935,0.1167420744895935,224,83,83,241,68,11,11,True,True,0,0
"0,2,4,33",0.04935700073838234,0.051399994641542435,11,11,True,0.11164572089910507,0.11164572089910507,0.11164572089910507,0.1167420744895935,0.1167420744895935,224,83,83,241,68,11,11,True,True,0,0
"0,2,4,39",0.05337921530008316,0.02592003159224987,11,11,True,0.11164572089910507,0.11164572089910507,0.11164572089910507,0.1167420744895935,0.1167420744895935,224,83,83,241,68,11,11,True,True,0,0
"0,2,5,6",0.050623733550310135,0.07193596661090851,11,11,True,0.0578119158744812,0.0578119158744812,0.0578119158744812,0.07402694970369339,0.07402694970369339,2204,901,901,1292,483,11,11,True,True,3,3
"0,2,5,11",0.03486284613609314,0.059752460569143295,11,11,True,0.07765728235244751,0.05897020176053047,0.05897020176053047,0.08728782832622528,0.07873792201280594,1000,857,857,753,400,0,0,False,False,2,2
"0,2,5,12",0.06325168907642365,0.054109055548906326,0,0,True,0.12778224050998688,0.06830833852291107,0.06830833852291107,0.11315958946943283,0.05494421347975731,118,292,292,286,508,11,11,False,False,3,3
"0,2,5,13",0.052290067076683044,0.05806978419423103,11,11,True,0.07354319840669632,0.07354319840669632,0.07354319840669632,0.08207128196954727,0.07567085325717926,1197,505,505,961,450,11,9,True,True,2,1
"0,2,5,31",0.0435861200094223,0.062024883925914764,11,11,True,0.06916941702365875,0.06916941702365875,0.06916941702365875,0.06858556717634201,0.06858556717634201,1387,587,587,1609,596,11,11,True,True,1,3
"0,2,5,32",0.04358668252825737,0.06202550232410431,11,11,True,0.06916887313127518,0.06916887313127518,0.06916887313127518,0.06858586519956589,0.06858586519956589,1388,588,588,1608,595,11,11,True,True,1,3
"0,2,5,33",0.043547552078962326,0.0699552372097969,11,11,True,0.07903014868497849,0.07903014868497849,0.07903014868497849,0.07712943106889725,0.07712943106889725,945,410,410,1156,429,11,11,True,True,1,1
"0,2,5,37",0.037083033472299576,0.05446008965373039,11,11,True,0.0901266559958458,0.0901266559958458,0.0901266559958458,0.1250399500131607,0.1250399500131607,610,259,259,177,45,11,11,True,True,2,1
"0,2,6,9",0.04893108084797859,0.05001609027385712,11,11,True,0.08372028172016144,0.08372028172016144,0.08372028172016144,0.06954933702945709,0.06954933702945709,781,335,335,1541,572,11,11,True,True,2,2
"0,2,6,11",0.06834150105714798,0.0825718566775322,11,11,True,0.0894487127661705,0.0894487127661705,0.0894487127661705,0.09718324989080429,0.09718324989080429,627,270,270,533,176,11,11,True,True,2,2
"0,2,6,13",0.06839261204004288,0.05965805426239967,11,11,True,0.07373607158660889,0.07373607158660889,0.07373607158660889,0.08207128196954727,0.059754468500614166,1180,501,501,961,881,11,9,True,True,3,1
"0,2,6,15",0.06133503094315529,0.06135987862944603,11,11,True,0.06629317998886108,0.0650397315621376,0.0650397315621376,0.08412079513072968,0.08412079513072968,1557,675,675,871,316,2,11,False,False,3,1
"0,2,6,18",0.047713711857795715,0.05683056637644768,11,11,True,0.0901850163936615,0.0901850163936615,0.0901850163936615,0.0841372013092041,0.0841372013092041,608,257,257,870,315,11,11,True,True,2,2
"0,2,6,22",0.054422296583652496,0.04324542358517647,11,11,True,0.06266395002603531,0.06266395002603531,0.06266395002603531,0.05848537012934685,0.05848537012934685,1805,740,740,2403,928,11,11,True,True,3,0
"0,2,6,24",0.057351093739271164,0.04737068712711334,9,11,False,0.06878647953271866,0.05230323597788811,0.051469992846250534,0.07356874644756317,0.05848537012934685,1407,1131,159,1325,928,0,8,False,False,2,1
"0,2,6,28",0.04851274937391281,0.05173951014876366,11,11,True,0.05230323597788811,0.05230323597788811,0.05230323597788811,0.05848537012934685,0.05848537012934685,2740,1131,1131,2403,928,11,11,True,True,0,0
"0,2,6,30",0.052261386066675186,0.049318425357341766,11,11,True,0.05230323597788811,0.05230323597788811,0.05230323597788811,0.07239580899477005,0.07239580899477005,2740,1131,1131,1387,519,11,11,True,True,0,1
"0,2,6,31",0.05819544196128845,0.05084977671504021,11,11,True,0.10623982548713684,0.10623982548713684,0.10623982548713684,0.09675788879394531,0.09675788879394531,301,123,123,546,180,11,11,True,True,3,3
"0,2,6,32",0.05819291993975639,0.05084879323840141,11,11,True,0.10624583065509796,0.10624583065509796,0.10624583065509796,0.09676174074411392,0.09676174074411392,300,122,122,545,179,11,11,True,True,3,3
"0,2,6,33",0.06878284364938736,0.058737434446811676,11,11,True,0.10545258224010468,0.10545258224010468,0.10545258224010468,0.10239037126302719,0.10239037126302719,312,129,129,464,149,11,11,True,True,3,3
"0,2,6,37",0.06926073133945465,0.06616546213626862,11,11,True,0.08373444527387619,0.08373444527387619,0.08373444527387619,0.1250399500131607,0.1250399500131607,779,334,334,177,45,11,11,True,True,3,1
"0,2,6,39",0.0681917667388916,0.052397098392248154,11,11,True,0.08372312784194946,0.0805424377322197,0.0805424377322197,0.07310623675584793,0.07310623675584793,780,380,380,1347,504,2,11,False,False,3,1
"0,2,6,40",0.062038060277700424,0.03722548112273216,11,11,True,0.08145482838153839,0.08145482838153839,0.08145482838153839,0.1290079951286316,0.07327110320329666,845,361,361,146,498,11,4,True,True,1,3
"0,2,7,11",0.04924239590764046,0.0555642694234848,3,3,True,0.06880420446395874,0.06396576017141342,0.06396576017141342,0.10924047231674194,0.1057378500699997,1406,327,327,341,66,2,2,False,False,3,3
"0,2,7,17",0.07467197626829147,0.06433074176311493,9,9,True,0.12395121902227402,0.07528640329837799,0.07528640329837799,0.1197400614619255,0.08672300726175308,137,38,38,208,27,2,2,False,False,2,2
"0,2,8,40",0.012433470226824284,0.06218375265598297,0,7,False,0.08145482838153839,0.017315221950411797,0.010096906684339046,0.07327110320329666,0.018081968650221825,845,1868,6956,1337,1587,11,11,False,False,1,1
"0,2,9,18",0.06921577453613281,0.05432688817381859,11,11,True,0.12694115936756134,0.07063037902116776,0.07063037902116776,0.1254209727048874,0.0794561356306076,121,557,557,169,387,2,2,False,False,2,2
"0,2,9,39",0.02914748713374138,0.05147596076130867,11,11,True,0.0805424377322197,0.0805424377322197,0.0805424377322197,0.07310623675584793,0.07310623675584793,885,380,380,1347,504,11,11,True,True,1,1
"0,2,9,40",0.03857214003801346,0.050735823810100555,11,11,True,0.08145482838153839,0.08145482838153839,0.08145482838153839,0.07327110320329666,0.07327110320329666,845,361,361,1337,498,11,11,True,True,1,1
"0,2,10,13",0.06643036007881165,0.0697755292057991,9,9,True,0.1359063684940338,0.0970899760723114,0.0970899760723114,0.11527315527200699,0.11527315527200699,98,18,18,256,3,11,9,False,False,2,0
"0,2,10,14",0.06842868030071259,0.06203536316752434,9,9,True,0.24073286354541779,0.0970899760723114,0.0970899760723114,0.22411960363388062,0.11527315527200699,13,18,18,12,3,11,11,False,False,2,2
"0,2,10,19",0.05139095336198807,0.04482695460319519,10,10,True,0.4169345200061798,0.08132235705852509,0.08132235705852509,0.47685506939888,0.04564304277300835,3,11,11,3,60,0,0,False,False,2,2
"0,2,10,20",0.05031764507293701,0.03872985392808914,10,10,True,0.3158916234970093,0.07179734110832214,0.07179734110832214,0.36321601271629333,0.04037787392735481,6,21,21,6,108,0,0,False,False,2,2
"0,2,11,13",0.08457198739051819,0.07854799926280975,9,9,True,0.08097280561923981,0.07824842631816864,0.07824842631816864,0.09159983694553375,0.08346182107925415,866,34,34,642,32,11,11,False,False,2,3
"0,2,11,15",0.04027398303151131,0.061612069606781006,11,11,True,0.09559160470962524,0.05897020176053047,0.05897020176053047,0.08412079513072968,0.08412079513072968,486,857,857,871,316,0,11,False,False,2,1
"0,2,11,17",0.053254783153533936,0.060644034296274185,3,3,True,0.05897020176053047,0.05001450330018997,0.05001450330018997,0.07873792201280594,0.07617112994194031,2105,685,685,1087,239,11,11,False,False,0,0
"0,2,11,22",0.05556049197912216,0.04667438194155693,11,11,True,0.08108024299144745,0.08108024299144745,0.08108024299144745,0.07873792201280594,0.07873792201280594,861,369,369,1087,400,11,11,True,True,2,0
"0,2,11,24",0.04978570342063904,0.05203715339303017,9,11,False,0.06340277194976807,0.06340277194976807,0.0530431754887104,0.08735974878072739,0.08735974878072739,1758,725,145,752,255,11,11,True,False,2,2
"0,2,11,30",0.037997640669345856,0.05665481090545654,11,11,True,0.07395293563604355,0.05897020176053047,0.05897020176053047,0.07873792201280594,0.07873792201280594,1172,857,857,1087,400,0,11,False,False,2,0
"0,2,11,31",0.05053836852312088,0.046321600675582886,11,11,True,0.09958350658416748,0.09958350658416748,0.09958350658416748,0.10362077504396439,0.10362077504396439,421,187,187,440,143,11,11,True,True,2,2
"0,2,11,32",0.05053933709859848,0.046321313828229904,11,11,True,0.09958472847938538,0.09958472847938538,0.09958472847938538,0.10362254828214645,0.10362254828214645,420,186,186,439,142,11,11,True,True,2,2
"0,2,11,37",0.047878578305244446,0.05269293487071991,11,11,True,0.08281259983778,0.08281259983778,0.08281259983778,0.1250399500131607,0.1250399500131607,810,342,342,177,45,11,11,True,True,1,1
"0,2,11,38",0.03800307586789131,0.05261138454079628,0,9,False,0.10011731088161469,0.06351769715547562,0.10011731088161469,0.10460641980171204,0.08498446643352509,408,79,70,420,30,0,11,False,True,2,2
"0,2,11,39",0.052004631608724594,0.08482597023248672,11,11,True,0.0805424377322197,0.0805424377322197,0.0805424377322197,0.07873792201280594,0.07873792201280594,885,380,380,1087,400,11,11,True,True,1,0
"0,2,11,40",0.060094986110925674,0.08170901983976364,11,11,True,0.0898205116391182,0.0898205116391182,0.0898205116391182,0.07873792201280594,0.07873792201280594,616,263,263,1087,400,11,11,True,True,2,0
"0,2,12,15",0.07227407395839691,0.049624472856521606,0,0,True,0.12300059199333191,0.06830833852291107,0.06830833852291107,0.10929679870605469,0.06876138597726822,146,292,292,340,256,11,11,False,False,3,3
"0,2,12,29",0.07306203246116638,0.05453644320368767,0,0,True,0.11117074638605118,0.06830833852291107,0.06830833852291107,0.10555615276098251,0.0428302139043808,229,292,292,395,917,8,8,False,False,3,3
"0,2,12,30",0.06264474242925644,0.05426771193742752,0,0,True,0.09156979620456696,0.06830833852291107,0.06830833852291107,0.0902351588010788,0.043850526213645935,576,292,292,673,867,8,8,False,False,3,3
"0,2,12,38",0.0765155553817749,0.06896986067295074,0,0,True,0.15655158460140228,0.15655158460140228,0.15655158460140228,0.17397060990333557,0.17397060990333557,46,17,17,31,15,0,0,True,True,3,3
"0,2,12,39",0.07771734148263931,0.05000724270939827,0,11,False,0.10295439511537552,0.08209297806024551,0.06830833852291107,0.07310623675584793,0.07310623675584793,337,351,292,1347,504,8,11,False,False,3,1
"0,2,12,40",0.08654622733592987,0.04425542429089546,0,11,False,0.105349101126194,0.08145482838153839,0.08926837146282196,0.07825108617544174,0.07327110320329666,314,361,117,1105,498,8,0,False,False,3,3
"0,2,12,42",0.07275909185409546,0.05299404263496399,0,0,True,0.06830833852291107,0.06830833852291107,0.06830833852291107,0.058487460017204285,0.03550361841917038,1436,292,292,2402,1327,0,3,True,True,0,0
"0,2,13,15",0.060715775936841965,0.052281033247709274,11,11,True,0.06267648190259933,0.05833541601896286,0.05833541601896286,0.08412079513072968,0.08412079513072968,1803,882,882,871,316,9,11,False,False,0,1
"0,2,13,18",0.04715922474861145,0.05172337219119072,11,11,True,0.06267648190259933,0.05570416525006294,0.05570416525006294,0.08207128196954727,0.05815224349498749,1803,981,981,961,944,9,9,False,False,0,0
"0,2,13,33",0.05207788944244385,0.04868626594543457,11,11,True,0.11839886009693146,0.11839886009693146,0.11839886009693146,0.10939572751522064,0.10554730892181396,174,61,61,337,129,11,3,True,True,3,3
"0,2,13,37",0.07059431821107864,0.08565830439329147,11,11,True,0.08281259983778,0.08281259983778,0.08281259983778,0.1250399500131607,0.1250399500131607,810,342,342,177,45,11,11,True,True,1,1
"0,2,13,39",0.05978680029511452,0.02953905612230301,11,11,True,0.0805424377322197,0.0805424377322197,0.0805424377322197,0.08207128196954727,0.07310623675584793,885,380,380,961,504,11,9,True,True,1,0
"0,2,15,30",0.03577904403209686,0.0501013845205307,11,11,True,0.06566489487886429,0.06566489487886429,0.06566489487886429,0.08412079513072968,0.08412079513072968,1606,662,662,871,316,11,11,True,True,2,0
"0,2,15,33",0.058335080742836,0.05736836418509483,11,11,True,0.07903014868497849,0.07903014868497849,0.07903014868497849,0.08412079513072968,0.08412079513072968,945,410,410,871,316,11,11,True,True,1,0
"0,2,15,37",0.04500671476125717,0.06639780104160309,11,11,True,0.08281259983778,0.08281259983778,0.08281259983778,0.1250399500131607,0.1250399500131607,810,342,342,177,45,11,11,True,True,1,1
"0,2,16,33",0.03725791350007057,0.05018952861428261,11,11,True,0.07903014868497849,0.07903014868497849,0.07903014868497849,0.07863220572471619,0.07863220572471619,945,410,410,1090,403,11,11,True,True,1,2
"0,2,17,19",0.04567723721265793,0.051870327442884445,9,9,True,0.07430262118577957,0.021852286532521248,0.021852286532521248,0.07389610260725021,0.029466547071933746,1154,1387,1387,1304,700,4,4,False,False,3,3
"0,2,17,20",0.04455740749835968,0.05142287537455559,9,9,True,0.07104578614234924,0.02148287370800972,0.02148287370800972,0.07276321947574615,0.029716016724705696,1301,1427,1427,1366,685,4,4,False,False,3,3
"0,2,18,40",0.03732766956090927,0.052615758031606674,11,11,True,0.08145482838153839,0.08145482838153839,0.08145482838153839,0.07327110320329666,0.07327110320329666,845,361,361,1337,498,11,11,True,True,1,1
"0,2,20,40",0.024022847414016724,0.0533224493265152,1,6,False,0.08145482838153839,0.008288235403597355,0.027113312855362892,0.07327110320329666,0.02703663893043995,845,2426,414,1337,407,11,11,False,False,1,1
"0,2,22,28",0.042887844145298004,0.053689636290073395,11,11,True,0.04938756674528122,0.04938756674528122,0.04938756674528122,0.05588129907846451,0.05588129907846451,3106,1278,1278,2684,1037,11,11,True,True,0,3
"0,2,22,40",0.05554184690117836,0.03414146602153778,11,11,True,0.08145482838153839,0.08145482838153839,0.08145482838153839,0.07327110320329666,0.07327110320329666,845,361,361,1337,498,11,11,True,True,1,1
"0,2,24,27",0.025425639003515244,0.057484034448862076,8,8,True,0.061967138200998306,0.061967138200998306,0.061967138200998306,0.07356874644756317,0.07356874644756317,1853,114,114,1325,116,8,8,True,True,1,0
"0,2,29,33",0.032077156007289886,0.05166587606072426,11,11,True,0.07903014868497849,0.07903014868497849,0.07903014868497849,0.07712943106889725,0.07712943106889725,945,410,410,1156,429,11,11,True,True,1,1
"0,2,29,37",0.045237381011247635,0.07075105607509613,11,11,True,0.08281259983778,0.08281259983778,0.08281259983778,0.1250399500131607,0.1250399500131607,810,342,342,177,45,11,11,True,True,1,1
"0,2,29,39",0.04918383061885834,0.05142572149634361,11,11,True,0.0805424377322197,0.0805424377322197,0.0805424377322197,0.07310623675584793,0.07310623675584793,885,380,380,1347,504,11,11,True,True,1,1
"0,2,30,33",0.04032784327864647,0.05256947502493858,11,11,True,0.07903014868497849,0.07903014868497849,0.07903014868497849,0.07712943106889725,0.07712943106889725,945,410,410,1156,429,11,11,True,True,1,1
"0,2,30,37",0.052991826087236404,0.07216082513332367,11,11,True,0.08281259983778,0.08281259983778,0.08281259983778,0.1250399500131607,0.1250399500131607,810,342,342,177,45,11,11,True,True,1,1
"0,2,30,38",0.03870781138539314,0.050343044102191925,5,10,False,0.08482756465673447,0.028670018538832664,0.07882637530565262,0.08556172996759415,0.061304010450839996,745,487,9,813,20,2,2,False,False,3,3
"0,2,31,37",0.0671900063753128,0.07953136414289474,11,11,True,0.08813533186912537,0.08813533186912537,0.08813533186912537,0.1250399500131607,0.1250399500131607,654,277,277,177,45,11,11,True,True,3,1
"0,2,31,38",0.045985180884599686,0.055536434054374695,11,11,True,0.12062221020460129,0.0803162008523941,0.0803162008523941,0.13635581731796265,0.08917772024869919,158,385,385,119,234,0,0,False,False,2,2
"0,2,31,39",0.06754279881715775,0.04313534498214722,11,11,True,0.09459323436021805,0.0805424377322197,0.0805424377322197,0.09153268486261368,0.07310623675584793,509,380,380,643,504,3,3,False,False,3,3
"0,2,31,40",0.05506768077611923,0.05244581401348114,11,11,True,0.10580398142337799,0.08145482838153839,0.08145482838153839,0.10840174555778503,0.07327110320329666,307,361,361,355,498,2,3,False,False,3,3
"0,2,32,37",0.06718910485506058,0.07953128218650818,11,11,True,0.0881367102265358,0.0881367102265358,0.0881367102265358,0.1250399500131607,0.1250399500131607,653,276,276,177,45,11,11,True,True,3,1
