dam_load_forecast__mw__pge_tac,dam_load_forecast__mw__sce_tac,dam_load_forecast__mw__sdge_tac,dam_load_forecast__mw__ca_iso_tac,actual_load__mw__pace,actual_load__mw__nevp,actual_load__mw__azps,actual_renewable_generation__mw__np15__solar,actual_renewable_generation__mw__np15__wind,actual_renewable_generation__mw__sp15__solar,actual_renewable_generation__mw__sp15__wind,actual_renewable_generation__mw__zp26__solar,actual_renewable_generation__mw__zp26__wind,dam_renewable_forecast__mw__np15__solar,dam_renewable_forecast__mw__np15__wind,dam_renewable_forecast__mw__sp15__solar,dam_renewable_forecast__mw__sp15__wind,dam_renewable_forecast__mw__zp26__solar,dam_renewable_forecast__mw__zp26__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,actual_load__mw__bpat,dam_schedule__mw__load__tac_north,dam_schedule__mw__load__tac_ecntr,dam_schedule__mw__load__tac_south,dam_as_clearing_price__usd_per_mw__ru__as_caiso,dam_as_clearing_price__usd_per_mw__rd__as_caiso,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum,dam_as_requirement__mw__as_caiso__regulation_up__minimum,dam_as_requirement__mw__as_caiso__regulation_down__minimum,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,dam_as_requirement__mw__as_caiso__non_spinning_reserve__minimum,rtpd_eim_transfer__mw__export__bcha__malin500,rtpd_eim_transfer__mw__export__banc__ranchoseco,rtpd_eim_transfer__mw__import__nevp__eldorado230,rtpd_eim_transfer__mw__export__srp__pvwest,rtpd_eim_transfer__mw__import__ladwp__sylmar,rtpd_eim_transfer__mw__export__pge__malin500,actual_load__mw__ca_iso_tac,dam_schedule__mw__generation__caiso_totals,dam_schedule__mw__import__caiso_totals,dam_schedule__mw__export__caiso_totals,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_as_total_procured__mw__ru__as_caiso,dam_as_total_procured__mw__rd__as_caiso,dam_as_total_procured__mw__sr__as_caiso,dam_as_total_procured__mw__nr__as_caiso
9259.3,9091.76,1979.45,20419.06,5474,3638,3472,13.67275,165.05493,-27.23472,144.14162,-8.26934,-0.41676,0.0,143.81,25.1,389.54,0.0,4.36,53.28155,52.18928,51.45932,65.7827725,60.26879,61.949735,-0.8203075,6978,8711.1,8783.25,1598.83,0.0,0.0,448.48,1123.53,336.0,456.0,149.67,598.67,202.4275,197.915,7.1325,0.0,84.7275,0.0,20807,13841.49,6083.01,1015.0,51.85567,-0.04056,-1.38532,7.7956325,550.0,612.0,249.45,997.79
9548.58,8708.95,2027.68,20374.41,5583,3610,3416,138.0557,190.5772,2245.70692,68.85463,184.49986,0.77551,235.29,160.63,2288.16,307.05,240.55,2.82,48.46771,48.44099,46.74074,75.66515,68.1510325,70.6047725,0.2651125,7296,8871.12,8911.88,1731.07,0.0,0.0,1251.84,2336.22,342.0,834.0,151.89,607.56,228.44,201.0675,578.76,0.0,216.1175,0.0,21094,13852.35,6186.01,1015.0,46.56293,0.0,-1.90478,9.566285,560.0,1241.0,270.39,995.37
9349.17,8476.89,1873.25,19780.02,5601,3498,3095,809.17931,238.32131,6585.23601,66.97564,913.77007,1.16191,1049.08,175.46,7275.67,231.92,1117.1,1.96,13.16675,30.20059,-1.49249,36.7762,9.525845,8.96267,0.79669,7624,8588.62,8540.4,1562.85,0.0,0.0,1460.41,3678.15,444.0,996.0,148.41,593.65,212.45,143.73,211.855,0.0,14.315,0.0,21887,16192.65,4773.96,1154.0,2.04405,-10.42881,-0.69389,-11.562865,730.0,1660.0,247.36,989.42
8722.75,7983.58,1529.14,18305.67,5541,3373,2734,1387.08755,227.54026,8616.28251,49.10472,961.69091,1.75045,1760.33,188.62,10362.94,172.69,1973.26,1.31,1.64245,29.21072,-24.28312,34.8586475,-11.0433975,-14.86626,0.3405375,7743,8196.55,7911.44,1292.24,0.0,0.0,868.88,4146.51,516.0,972.0,166.35,665.38,550.0,247.95,23.495,11.27,0.0,0.0,22230,15294.88,4113.01,1526.0,-17.21,-18.7659,-0.08656,-23.68231,850.0,1620.0,565.78,820.43
7985.95,7509.3,1262.72,16817.34,5550,3251,2472,1524.08829,168.94642,8308.55429,44.87838,840.76344,0.03695,2014.1,215.52,11293.43,147.06,2349.86,1.01,-5.50803,17.28724,-27.1175,32.405415,-19.6819375,-24.100945,0.2105175,7678,7745.76,7163.33,1049.08,0.0,0.0,305.23,4474.97,390.0,1044.0,183.96,735.83,522.0,201.715,72.705,0.0,8.245,0.0,20906,13230.35,4184.01,1478.0,-23.32706,-18.10765,0.28862,-27.06945,640.0,1740.0,355.32,1177.65
7383.84,7007.81,1032.7,15475.68,5481,3147,2292,1514.62638,241.10198,8509.64951,59.48351,903.6139,1.02642,2077.49,283.72,11640.52,160.86,2492.68,0.79,-8.67035,13.71,-29.7994,33.9966125,-22.034985,-26.7410075,0.1793075,7606,7406.81,6757.37,777.31,0.0,0.0,598.97,3592.54,342.0,870.0,190.88,763.52,550.0,140.3225,338.0875,0.0,0.0,0.0,20715,11989.21,4215.01,1754.0,-25.62522,-17.42741,0.47253,-29.55328,560.0,1450.0,661.58,929.08
6999.99,6708.3,885.14,14641.49,5438,3100,2184,1427.9267,315.01638,8401.48358,186.44056,923.68379,-0.06766,2059.32,379.67,11610.19,239.42,2505.75,0.68,-13.85877,1.85062,-28.59576,27.0007325,-18.28492,-22.107865,0.12129,7505,7237.31,6518.24,767.06,0.0,0.0,851.59,4199.71,396.0,894.0,191.09,764.37,545.0,134.725,142.775,14.15,0.0,6.75,20151,11470.36,4314.01,1749.0,-25.80584,-12.70514,0.75807,-23.79634,650.0,1490.0,456.69,1135.76
6954.31,6644.07,828.56,14475.68,5391,3066,2195,1406.34348,507.88169,7229.72366,316.12013,879.38089,-0.05689,2025.39,484.31,11448.34,389.19,2464.42,0.64,-16.2651,-0.96412,-30.47376,21.257825,-22.975305,-26.98602,0.0134225,7334,7251.29,6517.86,823.25,0.0,0.0,1166.69,5203.16,468.0,1062.0,188.7,754.79,532.5,156.2775,0.0,104.2525,0.0,13.5,18892,10777.44,3974.01,1747.0,-27.59883,-12.20716,0.87344,-23.77812,770.0,1770.0,320.98,1251.5
7118.9,6792.99,877.07,14838.41,5377,3115,2300,1320.62281,823.26343,6958.73056,490.44024,851.49893,-0.0511,1936.36,579.52,11100.22,547.72,2330.85,0.94,-15.3859,-0.47,-29.16417,27.2629625,-32.89707,-38.159465,-0.01627,7172,7356.04,6673.52,848.85,0.0,0.0,1549.08,3804.83,492.0,828.0,182.19,728.77,550.0,343.315,0.0,70.0325,0.0,20.25,18936,10428.04,4099.01,1753.0,-26.39448,-11.83019,0.82161,-31.850055,810.0,1380.0,734.14,784.13
7494.5,7098.29,1050.04,15694.1,5401,3231,2546,1217.32531,757.0892,7081.53775,558.10022,676.57038,-0.32809,1781.75,667.91,10233.09,643.23,2068.67,1.64,-11.96007,6.08899,-28.48048,4.4735075,-39.3774425,-43.3892675,-0.32293,7095,7723.28,7189.67,1028.98,0.0,0.0,1959.72,4549.68,660.0,1038.0,167.2,668.78,550.0,452.42,14.955,70.72,0.0,27.0,18755,12467.64,4163.01,1765.0,-25.0,-13.77547,0.73554,-23.83218,1090.0,1730.0,314.14,1079.16
8091.11,7617.36,1357.76,17120.63,5478,3425,2950,1175.98563,893.92304,6281.84332,725.78821,528.52556,0.77556,1509.27,721.9,8251.81,678.24,1657.71,2.32,-0.81002,12.33624,-13.4321,17.2625775,-36.690895,-42.0770825,-0.213325,7152,8554.96,7828.85,1300.55,0.0,0.0,1906.51,4882.81,504.0,1038.0,143.64,574.56,550.0,523.0975,0.0,254.19,0.0,20.25,19153,14633.01,4079.4,1302.0,-11.31956,-10.56074,0.05119,-27.4753125,830.0,1730.0,357.16,839.84
8967.99,8595.07,1754.82,19373.92,5533,3648,3216,1035.5276,836.52345,4740.09283,648.62419,470.91111,3.20716,949.93,735.11,4463.4,648.89,991.4,2.34,25.97579,29.72486,21.02,30.99132,-12.9988125,-17.26969,0.0662075,7284,9454.33,8695.31,1759.4,0.0,0.0,1095.88,3736.74,378.0,1026.0,148.91,595.63,203.915,396.69,0.0,298.1725,0.0,13.5,20366,15397.02,5072.03,1115.0,21.58052,-2.964,-1.43127,-21.5310125,620.0,1710.0,530.7,710.19
9854.03,9503.93,2132.72,21550.39,5724,3851,3528,255.02279,880.11242,791.98631,536.8112,172.56671,2.79539,269.47,749.8,935.91,624.32,272.69,1.78,48.42105,47.1444,45.873,48.2510125,39.027845,40.245355,0.2919975,7387,10104.5,9490.46,2018.24,0.0,0.0,1081.03,3108.77,402.0,828.0,162.47,649.89,146.4625,127.8725,416.1375,0.0,121.4375,0.0,22189,15465.49,7013.03,1268.0,46.90975,0.59501,-2.10632,-3.7864375,660.0,1231.0,270.79,1083.15
10602.6,10237.55,2354.0,23258.21,5872,4017,3673,23.27728,934.33653,-40.24362,392.35141,-9.01436,1.61321,0.7,762.28,0.0,656.7,0.24,1.46,50.39372,48.29258,47.42186,53.5030225,49.192955,49.948765,0.7634725,7511,10437.17,10083.96,2199.47,0.0,0.0,509.82,1923.21,186.0,612.0,178.28,713.11,200.0,160.2275,521.33,0.0,84.2975,0.0,23889,17734.56,6958.03,1299.0,49.45277,1.19574,-2.13669,0.08522,310.0,1020.0,449.95,1035.7
10685.08,10134.99,2317.74,23200.14,5768,3998,3633,-2.60352,781.3376,-40.90785,328.43222,-7.92875,-0.4434,0.0,744.9,0.0,727.79,0.0,1.43,49.74271,47.63791,47.23849,49.8311075,46.8411,47.1235425,0.2711,7453,10398.45,9945.33,2211.84,0.0,0.0,303.75,1203.39,216.0,372.0,175.2,700.81,200.0,134.29,656.995,0.0,45.18,0.0,23702,17512.11,6597.03,1280.0,48.41226,0.57967,-1.91012,0.1754925,360.0,620.0,411.95,1048.08
10417.21,9979.94,2251.17,22708.02,5539,3905,3522,-2.22839,721.80297,-39.04325,439.23626,-7.93457,0.55791,0.0,717.05,0.0,776.37,0.0,1.4,48.09478,45.91601,45.63748,47.11813,44.8117275,44.9702325,0.0291,7164,9874.8,9836.98,2171.08,0.0,0.0,325.72,778.52,180.0,378.0,174.2,696.8,200.0,120.77,742.635,0.0,145.91,25.1625,23268,16198.22,6699.03,1262.0,47.21311,0.66698,-1.54865,0.197415,509.01,630.0,465.01,777.64
9816.41,9507.52,2119.6,21501.12,5296,3760,3330,-2.2371,630.72847,-37.95419,562.60692,-7.9553,1.53198,0.0,672.57,0.0,757.6,0.0,1.59,47.69988,45.64858,45.46735,49.434415,47.620715,47.659685,-0.2702625,6770,9463.83,9505.23,2016.25,0.0,0.0,63.1,1188.79,180.0,384.0,164.92,659.67,200.0,183.88,672.49,0.0,0.0,0.0,22106,14587.75,6856.03,1128.0,46.9,0.57387,-1.37376,0.1893275,356.27,640.0,393.03,925.02
9261.09,9209.11,1993.76,20519.77,5119,3604,3143,-2.41178,521.74037,-37.78118,522.43214,-7.98456,-0.12598,0.0,593.35,0.0,715.38,0.0,1.86,41.95254,39.53618,39.25044,49.214875,48.0579375,47.9119825,-0.5605225,6461,8886.35,9063.28,1821.79,0.0,0.0,310.78,1388.25,180.0,450.0,154.15,616.6,200.0,158.19,544.0675,0.0,0.0,0.0,20901,12770.44,6853.03,1090.0,42.23541,1.48272,-1.19984,0.211125,290.0,750.0,360.02,924.57
9173.91,8991.33,2029.45,20250.37,5022,3489,3028,-2.2752,656.59984,-37.29191,444.41182,-8.00607,-0.03572,0.0,544.58,0.0,903.57,0.0,1.39,56.56016,56.10722,54.40522,42.8206675,42.2611625,42.041435,-0.8092225,6281,8758.32,9037.78,1871.17,0.0,0.0,826.9,1479.05,324.0,354.0,149.5,598.0,200.0,129.155,390.89,0.0,188.895,0.0,20848,12420.08,6959.03,1006.0,53.62246,-0.45471,-2.48299,0.199895,530.0,441.0,249.17,996.66
8932.28,8800.18,1960.74,19750.04,4985,3411,2965,-2.2604,418.72512,-36.78389,546.23335,-7.98187,-0.21725,0.0,514.66,0.0,1001.96,0.0,1.59,47.38837,46.66807,45.68713,44.321975,44.41543,43.93504,-1.1943075,6225,8495.28,8844.06,1776.82,0.0,0.0,117.54,1115.02,180.0,330.0,144.88,579.52,200.0,88.7325,224.77,0.0,75.2,0.0,20289,11978.08,6802.03,894.0,45.85683,-0.11937,-1.41217,0.17885,300.0,550.0,269.69,937.65
8696.13,8554.6,1880.01,19189.27,4986,3370,2946,-2.27665,202.64099,-36.86541,664.19813,-7.9767,1.63525,0.0,510.45,0.0,1122.29,0.0,2.05,47.07333,46.24013,45.36927,44.9688925,45.149505,44.605735,-1.213835,6262,8431.89,8563.61,1746.33,0.0,0.0,254.64,819.3,180.0,348.0,143.64,574.56,200.0,51.9425,307.52,0.0,144.9975,0.0,19933,11700.05,6767.03,886.0,45.66115,-0.13179,-1.28039,0.2076475,300.0,580.0,294.13,902.87
8667.16,8573.12,1838.21,19139.86,5076,3364,2973,-2.24159,197.17082,-37.59102,783.57892,-7.97356,0.29681,0.0,479.83,0.0,1183.73,0.0,3.32,47.09644,46.35703,45.42923,43.598785,43.4580725,43.063885,-0.9967675,6375,8345.67,8519.11,1673.01,0.0,0.0,113.21,989.33,180.0,366.0,143.64,574.56,200.0,50.5175,628.1125,0.0,31.385,0.0,20164,11842.3,6780.01,884.0,45.65774,-0.08704,-1.35167,0.198025,369.33,610.0,170.07,957.6
8897.84,8787.51,1860.67,19611.98,5286,3408,3084,-2.21803,193.00093,-38.90697,982.68017,-8.02683,1.23149,0.0,451.76,0.0,1185.39,0.0,4.64,48.59813,48.25224,46.83402,45.553915,45.55513,45.092945,-1.169025,6661,8494.45,8713.22,1703.12,0.0,0.0,135.0,675.16,180.0,360.0,148.56,594.24,200.0,57.1025,571.5675,0.0,73.1525,0.0,20146,12655.7,6689.01,880.0,46.28274,-0.30829,-2.0071,0.20411,300.0,600.0,277.26,960.74
9511.99,9399.21,1977.32,20961.34,5659,3537,3308,-2.20185,253.3747,-38.20863,1027.15052,-7.95692,2.74499,0.0,428.68,0.0,1221.64,0.0,5.41,60.84582,59.90614,58.54905,51.9848325,50.4346125,50.5861275,-0.7075575,7228,8974.63,9264.0,1859.35,0.0,0.0,450.47,1004.4,192.0,348.0,171.24,684.96,162.6075,188.815,436.51,0.0,143.725,0.0,21284,13902.3,7075.01,900.0,58.95336,0.06069,-1.95315,0.70047,310.0,432.0,285.4,1141.6
10531.51,10347.95,2206.42,23167.31,5996,3708,3581,-2.24037,271.92151,-30.90969,1102.71887,-8.38555,8.56267,0.0,402.41,15.94,1260.38,0.0,7.21,66.05143,65.0621,63.56178,66.482615,62.0295325,63.7434175,-0.5584275,7923,9945.76,9961.33,2000.11,0.0,0.0,718.21,1274.44,336.0,456.0,169.93,679.71,156.5175,184.5,349.3675,0.0,369.105,0.0,23242,16282.1,6964.01,854.0,63.57416,-0.02015,-2.45711,5.08344,550.0,611.0,283.21,1132.86
11552.88,10935.55,2341.32,24913.27,6077,3777,3540,17.39454,230.39116,898.86134,901.37473,41.6072,22.85422,67.64,397.78,1364.76,1262.87,103.94,11.66,67.0254,66.23748,63.84773,57.3683525,52.72635,55.585815,0.35245,8379,10475.66,10527.11,2115.52,0.0,0.0,816.32,2360.73,342.0,834.0,182.89,731.58,126.4725,154.135,271.1225,0.0,215.115,0.0,24822,17473.09,6770.01,907.0,62.31919,-1.14717,-3.55905,-0.0475025,560.0,1242.0,304.82,1219.29
11599.85,10948.58,2298.2,24923.08,6083,3777,3338,166.64194,212.65855,3831.1379,845.64939,272.96059,20.63187,370.53,437.15,4910.42,1278.59,471.65,14.71,51.47518,54.60655,42.73979,63.2701725,45.5217675,55.2201925,1.4464325,8346,10264.54,10387.04,2039.75,0.0,0.0,1524.17,4037.55,444.0,996.0,185.11,740.46,356.315,214.3375,797.0,48.98,78.525,0.0,24921,18235.08,6009.75,988.0,39.36045,-8.69162,-3.4231,-4.677505,622.74,1469.26,344.86,1188.76
11154.66,10444.34,2113.59,23780.38,6028,3762,2974,297.62255,328.56211,6894.22333,1065.96271,596.78954,22.39928,761.76,531.42,7788.42,1323.04,878.39,15.13,34.08695,48.3055,6.23977,57.9952,33.7315475,41.3237725,1.0307175,8064,9693.25,9909.96,1846.12,0.0,0.0,335.61,3811.85,516.0,972.0,178.96,715.82,408.735,216.445,21.925,0.0,24.75,0.0,24721,19088.99,5315.72,858.0,11.7239,-20.52235,-1.8407,-7.9206575,701.0,1471.0,289.26,1193.04
10393.84,9867.44,1839.57,22162.1,5945,3629,2877,626.67645,574.48581,7786.01308,1401.26767,952.55681,17.47939,1064.14,617.16,9075.58,1541.38,1108.31,20.93,26.26781,43.27,9.95575,57.143715,9.813885,10.4686175,0.338805,7699,9119.91,9376.18,1597.57,0.0,0.0,422.46,2899.12,390.0,1044.0,176.44,705.76,528.0725,194.375,0.0,167.5075,0.0,38.815,24570,19521.4,5399.95,1181.0,0.31807,-24.41044,-1.53929,-20.2239725,640.0,1624.24,393.92,1076.42
9811.94,9354.71,1519.22,20740.88,5748,3529,2640,1040.39309,835.483,8218.97433,1777.31743,1141.6925,20.41636,1290.92,691.67,9784.69,1925.03,1257.14,30.88,21.66629,41.27699,-4.41518,52.107475,0.65561,-0.10514,0.26705,7382,8588.38,8833.7,1337.98,0.0,0.0,485.26,3797.72,342.0,870.0,169.46,677.82,451.58,149.0175,0.0,434.0,0.0,123.305,25148,18180.9,5522.03,1554.0,-4.92555,-25.30487,-1.28698,-24.2538625,560.0,1450.0,526.04,886.09
9384.38,9018.77,1244.86,19699.34,5615,3479,2597,937.82492,806.88635,7244.69618,2079.82187,1313.22872,30.98436,1457.1,786.84,10102.46,2302.6,1422.51,40.15,16.7709,33.94,-4.48966,42.77613,-8.0615825,-3.7932575,0.2436275,7182,8235.71,8534.93,1295.2,0.0,0.0,133.46,3850.72,396.0,894.0,165.15,660.61,512.11,203.1575,0.0,585.51,0.0,49.4775,24207,16260.77,5245.01,1436.0,-5.52216,-21.29352,-0.99955,-26.5693825,650.0,1490.0,618.87,757.4
9118.73,8999.69,1117.09,19285.58,5517,3303,2711,1203.93513,930.44395,7890.18645,1703.3251,1023.74857,40.95568,1598.54,827.51,10074.73,2568.54,1589.03,49.45,12.40977,25.32444,-8.14667,38.1988025,-15.43167,-12.62492,0.1483025,7001,8032.4,8527.92,1301.79,0.0,0.0,618.9,3855.46,468.0,1062.0,163.9,655.59,600.0,235.6925,0.0,154.9825,0.0,199.1825,24079,15884.5,5126.01,1432.0,-6.66465,-18.38692,-0.6875,-28.9732975,770.0,1770.0,527.83,837.97
8886.81,9163.2,1122.2,19222.38,5492,3324,2890,1239.20426,887.22393,7790.89514,2111.25855,1336.44453,37.92773,1716.25,853.06,9882.24,2779.16,1731.41,57.89,10.259,20.96263,-11.55264,27.94992,-15.8094225,-15.525185,0.1547925,6861,8008.24,8751.77,1322.27,0.0,0.0,1100.75,3991.24,492.0,828.0,166.67,666.69,600.0,163.7275,0.0,89.44,0.0,493.0,23814,15683.39,5105.01,1437.0,-7.48199,-17.17982,-0.56117,-26.2127025,810.0,1380.0,353.25,1035.7
8884.71,9443.12,1276.27,19655.54,5521,3455,3121,1189.25583,909.23604,7536.57953,2088.57062,865.44388,42.32777,1759.37,856.88,9460.11,3022.02,1797.15,64.63,9.43135,22.96192,-10.20202,11.5815875,-18.6629,-20.5151175,-0.01639,6826,8337.82,8950.66,1509.5,0.0,0.0,492.15,4235.53,660.0,1038.0,154.9,619.59,600.0,408.96,0.0,156.2675,0.0,493.0,22837,16043.53,5391.06,1540.0,-6.37275,-15.29292,-0.51118,-17.8598775,1090.0,1730.0,840.65,450.16
9159.85,9651.61,1649.45,20515.53,5642,3681,3325,1118.02035,899.41954,6330.90341,2908.54087,920.36695,49.8191,1686.62,822.44,8341.51,3235.14,1780.76,68.94,12.42689,25.89339,-8.30476,8.765175,-17.3234,-20.0738625,-0.010615,6906,9260.78,9467.27,1659.4,0.0,0.0,1150.62,4543.47,504.0,1038.0,157.57,630.26,600.0,516.23,96.1875,235.095,0.0,493.0,22987,17695.7,5239.03,1526.0,-5.62202,-17.23246,-0.81645,-16.1260525,830.0,1730.0,591.67,721.38
10161.96,9985.12,2078.21,22282.93,5730,3945,3496,1230.13449,815.02498,4362.82111,3512.74629,1112.15338,64.37061,1229.14,771.75,5061.62,3306.29,1304.22,71.2,28.8994,34.75371,21.15113,12.169735,3.61493,4.5900225,0.052555,7081,10165.99,9986.81,2001.66,0.0,0.0,728.01,4040.67,378.0,1026.0,167.63,670.52,200.0,557.89,0.0,102.715,0.0,186.0,23940,18556.67,5838.03,1532.0,19.36835,-7.56589,-1.96516,-4.4653625,632.96,1710.0,571.9,812.07
11067.77,10606.57,2358.47,24093.85,5879,4103,3697,455.35619,437.00541,846.07881,3801.95737,438.72843,59.43839,397.65,737.22,1196.11,3228.82,395.68,72.8,47.9064,46.8405,45.38682,36.5503625,34.479945,35.02628,-0.0389925,7264,10878.72,10528.63,2215.19,0.0,0.0,1369.09,3347.09,402.0,828.0,180.35,721.39,200.0,135.6275,480.25,48.2675,104.7925,5.85,24679,17869.69,7195.03,1062.0,44.95456,-0.42717,-2.52467,-0.0177525,660.0,1380.0,650.08,852.82
11789.76,11490.36,2517.67,25863.33,5976,4248,3842,33.19086,371.99016,-34.76872,2885.07688,-7.92016,55.54885,1.2,692.14,0.0,3084.65,0.36,74.34,52.83458,50.81,49.14028,49.836255,37.48136,37.2999975,-0.1118475,7527,11290.45,11165.88,2343.1,0.0,0.0,516.55,1994.69,186.0,612.0,193.82,775.28,200.0,81.3475,454.89,0.0,0.0,0.0,26024,19088.81,7321.03,1067.0,50.29838,0.52293,-3.05912,-4.4432425,300.0,1020.0,498.34,1116.83
11792.09,11509.39,2462.43,25829.34,5820,4172,3786,-0.22468,424.78489,-37.91465,2554.90796,-8.08614,69.3171,0.0,637.81,0.0,2914.6,0.0,75.82,52.69351,51.38554,49.8291,42.4772375,34.006595,34.1110925,0.2143625,7571,11166.23,10968.42,2296.21,0.0,0.0,465.12,978.09,216.0,372.0,193.56,774.25,200.0,187.98,713.3925,0.0,0.0,0.0,25801,18595.67,7167.03,1049.0,49.37561,-0.38814,-2.92976,-2.468095,350.0,620.0,556.9,1056.12
11420.01,11337.29,2370.25,25190.69,5574,4016,3651,-3.02793,518.01171,-35.31007,2505.70457,-8.13841,71.42339,0.0,584.44,0.0,2775.06,0.0,77.02,49.3305,47.99846,46.66277,43.1382525,39.9330875,40.835915,0.13042,7319,10526.01,10756.96,2231.45,0.0,0.0,433.13,996.64,180.0,378.0,188.73,754.91,200.0,230.7075,522.1525,0.0,127.28,0.0,25138,17395.9,6936.03,985.0,47.01829,-0.06274,-2.24947,-0.1767525,300.0,588.37,397.39,1175.34
10766.69,10741.6,2206.79,23776.94,5326,3873,3439,-3.13262,269.99497,-37.19466,2251.23189,-8.33691,71.14654,0.0,553.76,0.0,2757.84,0.0,77.65,47.22917,47.03068,45.22594,40.4818925,38.490515,38.8042425,-0.0877575,6952,9932.79,10282.53,2006.26,0.0,0.0,293.63,1079.45,180.0,384.0,177.88,711.54,200.0,111.2925,515.165,0.0,111.8175,0.0,23883,15728.13,7141.03,1050.0,44.3691,-0.36637,-2.4937,0.045395,290.0,502.52,400.17,1082.2
10078.21,10210.45,2063.77,22413.75,5184,3697,3221,-3.09172,155.85713,-33.16708,2162.71307,-8.20793,73.45571,0.0,519.52,0.0,2774.91,0.0,77.25,45.00589,45.07599,43.1465,38.18029,36.8271725,36.9604025,-0.38555,6684,9368.48,9646.81,1876.4,0.0,0.0,388.96,1400.86,180.0,450.0,166.38,665.51,200.0,127.9975,278.125,0.0,0.0,0.0,22656,14339.52,7056.03,1031.0,42.28272,-0.37836,-2.34481,0.0,290.0,743.94,277.3,1109.19
9887.22,9733.77,2104.75,21790.07,5128,3585,3083,-3.06545,81.02275,-33.2094,2220.00473,-8.00906,73.76494,0.0,273.02,0.0,2465.24,0.0,76.82,41.57292,41.38584,39.76865,31.1273725,28.37295,28.951875,0.2797075,6539,9140.67,9377.72,1886.58,0.0,0.0,509.05,1581.34,234.0,324.0,160.21,640.86,195.0175,359.0625,471.44,0.0,18.065,0.0,22076,13249.94,7373.01,931.0,39.26523,-0.33297,-1.97471,-0.379195,380.0,540.0,383.06,952.06
9572.22,9422.7,2037.29,21098.05,5084,3519,2997,-3.03844,178.14555,-33.71078,2211.50284,-8.02974,74.22459,0.0,269.39,0.0,2487.77,0.0,76.84,43.40157,43.32345,41.59173,29.4857525,26.2135875,26.739055,0.2637525,6480,8871.97,9208.04,1793.28,0.0,0.0,190.97,614.93,180.0,300.0,159.68,638.73,198.71,339.9,394.6375,0.0,0.0,0.0,21540,12761.7,7549.01,1017.0,40.95505,-0.27211,-2.17442,-0.7144025,300.0,500.0,280.47,1050.22
9351.62,9136.05,1942.65,20497.97,5095,3467,2950,-3.08158,221.20993,-33.20011,2453.73584,-8.02207,70.70144,0.0,242.34,0.0,2570.92,0.0,76.72,40.74458,40.28824,39.06998,28.5584675,26.868805,27.3022925,0.2063,6494,8751.21,8879.5,1776.69,0.0,0.0,258.84,851.38,180.0,306.0,159.51,638.05,200.0,321.415,437.765,0.0,42.585,0.0,21027,12662.67,7147.01,911.0,38.98527,-0.19879,-1.56052,0.0,300.0,510.0,280.37,1048.89
9320.85,9059.63,1904.54,20356.04,5182,3472,2953,-3.06936,245.47399,-33.44411,2898.96328,-8.03533,65.69406,0.0,206.61,0.0,2744.27,0.0,77.06,41.10461,40.79633,39.46043,31.890185,30.1848675,30.6295975,0.1114175,6604,8782.64,8895.64,1702.49,0.0,0.0,46.61,842.93,180.0,288.0,155.94,623.75,200.0,325.4925,438.175,0.0,0.0,0.0,20783,13054.94,7030.01,912.0,39.38354,-0.10977,-1.6113,0.0,300.0,480.0,262.28,1037.19
9571.5,9196.13,1929.44,20774.07,5400,3539,3048,-3.02219,280.38412,-34.02029,2842.16274,-8.10176,63.03782,0.0,172.49,0.0,2928.42,0.0,77.33,44.98277,44.94228,43.10249,29.1843925,27.0062125,27.5180875,0.24936,6892,8942.18,9115.36,1712.85,0.0,0.0,215.51,746.74,180.0,312.0,154.94,619.76,196.765,380.575,476.27,0.0,0.0,24.2625,20985,13776.79,7153.01,1016.0,42.51057,-0.21406,-2.25814,-0.1712875,300.0,520.0,396.7,894.46
10173.4,9711.18,2044.43,22013.72,5765,3698,3248,-3.02799,298.0622,-35.08286,3123.90505,-8.08627,63.45545,0.0,138.68,0.0,3051.97,0.0,75.7,50.43606,50.02753,48.21183,43.27864,40.6968125,41.26103,0.0934175,7481,9514.01,9753.24,1868.68,0.0,0.0,666.95,534.57,180.0,294.0,162.85,651.38,171.375,278.825,593.2375,0.0,3.6475,0.0,22438,15412.2,7538.01,934.0,48.23064,-0.1325,-2.07292,0.0,357.4,490.0,354.27,940.35
